,Mg Loading,K Loading,Ca Loading,Sc Loading,Cr Loading,Mn Loading,Fe Loading,Co Loading,Ni Loading,Cu Loading,Zn Loading,Sr Loading,Y Loading,Mo Loading,Ru Loading,Rh Loading,Pd Loading,In Loading,Hf Loading,W Loading,Re Loading,Os Loading,Ir Loading,Pt Loading,Bi Loading,reactor_number,temperature,space_velocity,group,ammonia_concentration,standard error,n_averaged,n_elements,Atomic Number_wt-mean,Atomic Number_wt-mad,Atomic Volume_wt-mean,Atomic Volume_wt-mad,Atomic Weight_wt-mean,Atomic Weight_wt-mad,Boiling Temperature_wt-mean,Boiling Temperature_wt-mad,Periodic Table Column_wt-mean,Periodic Table Column_wt-mad,Covalent Radius_wt-mean,Covalent Radius_wt-mad,Density_wt-mean,Density_wt-mad,Dipole Polarizability_wt-mean,Dipole Polarizability_wt-mad,Electron Affinity_wt-mean,Electron Affinity_wt-mad,Electronegativity_wt-mean,Electronegativity_wt-mad,Fusion Enthalpy_wt-mean,Fusion Enthalpy_wt-mad,GS Bandgap_wt-mean,GS Bandgap_wt-mad,GS Energy_wt-mean,GS Energy_wt-mad,Heat Capacity (Mass)_wt-mean,Heat Capacity (Mass)_wt-mad,Heat Capacity (Molar)_wt-mean,Heat Capacity (Molar)_wt-mad,Heat Fusion_wt-mean,Heat Fusion_wt-mad,First Ionization Energy_wt-mean,First Ionization Energy_wt-mad,Second Ionization Energy_wt-mean,Second Ionization Energy_wt-mad,Third Ionization Energy_wt-mean,Third Ionization Energy_wt-mad,Fourth Ionization Energy_wt-mean,Fourth Ionization Energy_wt-mad,Fifth Ionization Energy_wt-mean,Fifth Ionization Energy_wt-mad,Sixth Ionization Energy_wt-mean,Sixth Ionization Energy_wt-mad,Seventh Ionization Energy_wt-mean,Seventh Ionization Energy_wt-mad,Eighth Ionization Energy_wt-mean,Eighth Ionization Energy_wt-mad,IsAlkali_wt-mean,IsAlkali_wt-mad,IsDBlock_wt-mean,IsDBlock_wt-mad,IsFBlock_wt-mean,IsFBlock_wt-mad,IsMetal_wt-mean,IsMetal_wt-mad,IsMetalloid_wt-mean,IsMetalloid_wt-mad,IsNonmetal_wt-mean,IsNonmetal_wt-mad,Melting Temperature_wt-mean,Melting Temperature_wt-mad,Mendeleev Number_wt-mean,Mendeleev Number_wt-mad,Number d-shell Unfilled Electrons_wt-mean,Number d-shell Unfilled Electrons_wt-mad,Number d-shell Valance Electrons_wt-mean,Number d-shell Valance Electrons_wt-mad,Number f-shell Unfilled Electrons_wt-mean,Number f-shell Unfilled Electrons_wt-mad,Number f-shell Valance Electrons_wt-mean,Number f-shell Valance Electrons_wt-mad,Number p-shell Unfilled Electrons_wt-mean,Number p-shell Unfilled Electrons_wt-mad,Number p-shell Valance Electrons_wt-mean,Number p-shell Valance Electrons_wt-mad,Number s-shell Unfilled Electrons_wt-mean,Number s-shell Unfilled Electrons_wt-mad,Number s-shell Valance Electrons_wt-mean,Number s-shell Valance Electrons_wt-mad,Number Unfilled Electrons_wt-mean,Number Unfilled Electrons_wt-mad,Number Valence Electrons_wt-mean,Number Valence Electrons_wt-mad,Polarizability_wt-mean,Polarizability_wt-mad,Periodic Table Row_wt-mean,Periodic Table Row_wt-mad,Zunger Pseudopotential (d)_wt-mean,Zunger Pseudopotential (d)_wt-mad,Zunger Pseudopotential (p)_wt-mean,Zunger Pseudopotential (p)_wt-mad,Zunger Pseudopotential (pi)_wt-mean,Zunger Pseudopotential (pi)_wt-mad,Zunger Pseudopotential (s)_wt-mean,Zunger Pseudopotential (s)_wt-mad,Zunger Pseudopotential (sigma)_wt-mean,Zunger Pseudopotential (sigma)_wt-mad,phi_wt-mean,phi_wt-mad,Conductivity_wt-mean,Conductivity_wt-mad,Measured Conversion,Element Dictionary,predictions
64_250_0,0.0,0.12,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,250.0,2548.2590564236552,21.0,1.0747663551401878,0.014446388228238781,3.0,3.0,23.8125,10.1875,60.992956894375006,33.707998457291666,51.084094500000006,25.384699666666663,1797.25,1675.5833333333335,2.4375,3.0625,190.25,27.75,3147.9375,4868.104166666667,35.335,17.73833333333333,56.425,16.520833333333336,1.1125,0.6250000000000002,9.868125000000001,16.06666666666667,0.0,0.0,-2.93999314725,4.056631306583334,0.647875,0.23299999999999998,28.306250000000002,2.897083333333334,9.868125000000001,16.06666666666667,5.04568435,1.5784649499999999,27.664985625,9.581719374999999,41.23991625,10.96364041666667,50.2755875,5.110381250000008,67.723125,3.6521875000000037,81.46750000000002,4.5825000000000005,96.795,8.303749999999999,126.04124999999999,1.3081250000000093,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,854.585,1142.7116666666666,13.4375,22.145833333333336,1.125,3.5,1.375,2.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.35416666666666663,1.0625,0.35416666666666663,2.0625,3.1458333333333335,2.4375,3.0625,35.335,17.73833333333333,4.1875,0.39583333333333315,0.38125,0.02291666666666666,1.9818749999999998,0.3864583333333331,0.5359375000000001,0.17322916666666668,1.4459375,0.21322916666666664,3.4278125,0.5996874999999999,2.903125,1.3927083333333334,99.8,29.19583333333333,0.37098856434419775,"dict_items([('Ru', 3.0), ('Sc', 1.0), ('K', 12.0)])",0.3459143225942952
124_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,250.0,2333.99209486166,19.0,1.083827265029636,0.0012267414301995025,3.0,2.0,24.0,10.0,65.13920173,21.4173259,51.55018750000001,24.903775000000003,1678.5,1293.0,1.5,1.0,199.75,6.5,1760.0,1808.0,38.0975,10.265,43.699999999999996,9.399999999999999,0.9199999999999999,0.20000000000000004,4.59875,4.527500000000001,0.0,0.0,-2.4393047285,2.683530031,0.64225,0.22950000000000004,28.832500000000003,1.5350000000000001,4.59875,4.527500000000001,4.809822475000001,0.9383183500000001,26.7785,9.703,39.484500000000004,12.643,60.83175,0.15649999999999586,81.245,2.8299999999999983,97.80000000000001,3.200000000000003,117.17,0.7800000000000011,148.41,12.939999999999998,0.75,0.5,0.25,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,702.1475,731.235,5.25,4.5,2.25,4.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,1.25,0.5,3.0,4.0,1.5,1.0,38.0975,10.265,4.25,0.5,0.4225,0.10499999999999998,2.0175,0.2649999999999999,0.5325,0.15500000000000003,1.485,0.10999999999999993,3.5025,0.375,2.4875,0.4750000000000001,81.175,42.65,0.21436464798200908,"dict_items([('Y', 4.0), ('K', 12.0)])",0.35166881644090653
31_250_1,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,250.0,1986.85,39.0,1.6530815109343937,0.006930684721215204,8.0,3.0,24.3125,12.8125,63.923868075625,29.443103616041668,52.310446875000004,31.842021874999993,1728.8125,1692.9791666666665,1.8125,2.6875,197.0,21.541666666666675,2253.625,4454.541666666667,37.27875,14.977916666666665,48.18125,16.777083333333337,0.98125,0.5304166666666668,6.29875,13.783541666666668,0.0,0.0,-2.6099318406875,3.756417780854167,0.6385,0.2815,28.678125,2.3568750000000005,6.29875,13.783541666666668,4.881272475,1.3566880749999999,27.062,10.280666666666665,39.981375,12.928291666666674,57.0444375,0.1467187499999958,76.4325,2.6531249999999984,91.98750000000001,3.0000000000000027,109.92,0.7312500000000011,140.3475,12.131249999999998,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,752.6475,1038.2741666666666,8.0,19.708333333333332,1.875,4.0,0.625,2.5833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.39583333333333337,1.1875,0.39583333333333326,2.6875,3.604166666666667,1.8125,2.6875,37.27875,14.977916666666665,4.25,0.5833333333333335,0.41437499999999994,0.09479166666666664,2.0075,0.3458333333333332,0.5334375,0.17739583333333328,1.4740625,0.16843750000000002,3.4815625,0.5142708333333335,2.625,1.2145833333333338,87.4125,31.650000000000006,0.5909036443111161,"dict_items([('Ru', 1.0), ('Y', 3.0), ('K', 12.0)])",0.4062619155357588
58_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,14.0,300.0,2248.308080808081,72.0,1.064773735581189,0.040118523038053175,3.0,3.0,27.0,21.375,60.82166941125001,34.33605256208333,59.429975,55.82327916666666,1908.0625,2081.8958333333335,2.5,3.208333333333333,190.5625,26.64583333333334,3793.25,6931.916666666666,35.235,18.104999999999997,55.293749999999996,13.88125,1.1087500000000001,0.6162500000000002,10.686875,18.538541666666664,0.0,0.0,-3.1692922875625005,4.897394821062501,0.621375,0.3242916666666667,28.319375,2.848958333333334,10.686875,18.538541666666664,5.0621581,1.6388686999999993,27.802500000000002,9.077499999999999,41.148875000000004,11.297458333333338,47.765625,11.204374999999999,61.995,0.0,74.55000000000001,0.0,88.17,0.0,116.16,0.0,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,897.835,1301.295,15.5625,28.395833333333336,1.0625,3.1458333333333335,1.4375,3.0625,0.0,0.0,0.875,4.958333333333333,0.0,0.0,0.0,0.0,0.9375,0.35416666666666663,1.0625,0.35416666666666663,2.0,2.7916666666666665,3.375,6.75,35.235,18.104999999999997,4.3125,0.8125,0.40125,0.10041666666666672,1.986875,0.3681249999999998,0.5359375000000001,0.17322916666666668,1.4509375,0.19489583333333332,3.4378125,0.5630208333333333,2.9250000000000003,1.44375,100.25,26.645833333333336,0.7924969314097617,"dict_items([('Ru', 3.0), ('Hf', 1.0), ('K', 12.0)])",0.48852143257107555
42_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,250.0,1992.775,28.0,1.074331020812686,0.00942257021847226,7.0,3.0,22.25,9.791666666666666,59.785381493125,37.26024493854167,46.6456125,23.989466666666665,1647.8125,1539.9791666666665,3.125,4.791666666666667,184.625,41.04166666666667,3085.375,5490.375,34.2975,20.609166666666667,63.631249999999994,34.64791666666667,1.110625,0.7022916666666668,7.440625,14.417916666666668,0.0,0.0,-2.4377552397500004,3.431195312416667,0.665875,0.22979166666666667,28.591875,2.519791666666669,7.440625,14.417916666666668,5.147991225,1.860490158333333,28.1766575,8.1752025,42.732,7.73266666666667,55.97624999999999,2.817187499999997,76.25625,3.0937499999999973,94.80000000000001,4.031249999999997,113.1075,7.237499999999999,146.535,3.337500000000002,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,739.335,1013.1283333333333,17.1875,32.6875,0.5625,1.3958333333333333,1.9375,4.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.39583333333333337,1.1875,0.39583333333333326,1.375,1.1666666666666667,3.125,4.791666666666667,34.2975,20.609166666666667,4.0625,0.3541666666666664,0.3421875,0.05760416666666664,1.9324999999999999,0.4874999999999999,0.5259375000000001,0.19156249999999997,1.4065625000000002,0.29593749999999996,3.3390625000000003,0.7834375,3.0,1.766666666666667,101.23125,3.9270833333333215,0.10292033800299777,"dict_items([('Ru', 1.0), ('Ni', 3.0), ('K', 12.0)])",0.134513100490576
57_250_0,0.0,0.12,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,250.0,2310.452261306533,20.0,0.9106251076287242,0.0028743864215874768,3.0,3.0,20.75,8.958333333333334,65.78461327937501,25.928362675625,43.155225,22.050362499999995,1379.875,1276.5,1.625,2.5833333333333335,194.375,23.0,1705.75,4150.166666666667,37.847499999375,13.903611112291665,43.075624999999995,13.940624999999999,0.94,0.5075000000000002,5.764375,13.486666666666665,0.0,0.0,-1.7631311763125002,2.9563446839375,0.7039375,0.19527083333333334,28.5654375,2.569729166666667,5.764375,13.486666666666665,4.861746225,1.3198051583333328,26.9959475,10.4054325,45.68008125,5.6078437500000025,58.295625,2.9812500000000037,77.83875,0.8625000000000016,94.94625000000002,4.396874999999998,112.02000000000001,4.518749999999996,143.76749999999998,3.5812499999999936,0.9375,0.35416666666666663,0.0625,0.3541666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,624.3975,885.2154166666666,7.0625,19.1875,0.1875,1.0625,0.4375,2.4791666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.39583333333333337,1.1875,0.39583333333333326,1.0,0.9583333333333333,1.625,2.5833333333333335,37.847499999375,13.903611112291665,4.0625,0.3541666666666664,0.36937499999999995,0.025208333333333374,2.01875,0.32458333333333345,0.5446875,0.1561458333333333,1.4740625,0.16843750000000002,3.4928125000000003,0.49302083333333335,2.503125,1.146875,121.875,41.10416666666666,0.1257792764286184,"dict_items([('Ru', 1.0), ('Ca', 3.0), ('K', 12.0)])",0.11585740805372659
38_300_1,0.0,0.12,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,2055.1732673267325,25.0,1.1427212178877253,0.01129878543953225,3.0,3.0,22.875,10.125,60.108470870000005,36.725252223333335,48.824730625,25.21935562499999,1618.625,1434.375,2.625,3.791666666666667,187.875,35.29166666666667,3122.0,5287.333333333333,34.7975,19.67583333333333,48.9625,13.7875,1.08375,0.6154166666666667,8.18875,14.9175,0.0,0.0,-3.1000546372500004,4.67253482325,0.6573749999999999,0.23245833333333332,28.497500000000002,2.572500000000003,8.18875,14.9175,5.104812475,1.7830147416666664,27.7725,9.000833333333333,42.12175,8.596583333333339,52.082499999999996,4.248124999999997,71.045,4.488749999999996,86.50000000000001,1.662500000000005,103.070375,0.7188124999999896,140.4725,17.333750000000002,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,768.1475,1007.1075000000001,15.75,29.75,1.0,2.3333333333333335,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,1.875,2.0416666666666665,2.625,3.791666666666667,34.7975,19.67583333333333,4.125,0.3749999999999998,0.3625,0.04249999999999997,1.9487499999999998,0.4695833333333333,0.526875,0.1939583333333333,1.421875,0.2756250000000001,3.370625,0.7452083333333333,2.91875,1.5604166666666672,92.47625,33.696250000000006,0.4687923468556841,"dict_items([('Ru', 2.0), ('Mn', 2.0), ('K', 12.0)])",0.4460644374080857
67_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,300.0,2594.2964824120604,30.0,1.0482019892884462,0.03594160099517826,4.0,3.0,24.375,11.5,60.380230195,35.95466302166666,52.360600000000005,28.363212499999992,1677.0625,1363.8541666666665,3.0,5.0,187.25,38.75,3407.625,5517.958333333333,33.8589583333125,23.150486111187494,55.293749999999996,13.88125,1.130625,0.6789583333333333,9.428625,15.041166666666667,0.0,0.0,-2.6246485738125003,3.225875097854167,0.636625,0.268375,28.298125000000002,2.926874999999999,9.428625,15.041166666666667,5.2227286625,2.227627429166667,27.987774375,8.398160625000001,42.175312500000004,7.749270833333339,49.394999999999996,0.6134374999999967,67.1575,0.024375000000000924,81.30000000000001,3.4937499999999977,96.545,6.678749999999999,127.035,7.767500000000002,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,784.5025,950.66625,17.0625,33.895833333333336,0.5625,1.1875,1.9375,4.770833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.35416666666666663,1.0625,0.35416666666666663,1.5,1.0416666666666665,3.0,5.0,33.8589583333125,23.150486111187494,4.1875,0.39583333333333315,0.3728125,0.06072916666666667,1.9524999999999997,0.49416666666666664,0.5315625,0.1892708333333333,1.4209375,0.3048958333333334,3.3734375,0.7990625000000001,2.9562500000000003,1.5395833333333333,106.0625,8.229166666666664,0.512376181107476,"dict_items([('Ru', 3.0), ('Zn', 1.0), ('K', 12.0)])",0.38215781968868845
90_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,10.0,250.0,2540.7035175879396,77.0,0.93,0.009907832490261144,4.0,3.0,31.4375,26.604166666666664,60.38674387375001,36.124338219583336,71.6812875,69.647025,1931.875,2076.5416666666665,2.9375,4.4375,187.8125,35.02083333333333,5645.125,10325.458333333334,34.4475,20.325833333333332,70.94375,48.46041666666667,1.165,0.8050000000000002,11.873125,22.044791666666665,0.0,0.0,-3.05691527975,4.600719832416667,0.6071875,0.3406458333333333,28.410000000000004,2.863333333333336,11.873125,22.044791666666665,5.3968449750000005,2.3305472416666664,24.77,6.040937499999999,36.133875,7.04275,45.6825,0.0,61.995,0.0,74.55000000000001,0.0,88.17,0.0,116.16,0.0,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,928.8975,1371.1908333333333,17.0,32.333333333333336,0.75,1.75,1.75,4.083333333333333,0.0,0.0,2.625,5.541666666666666,0.0,0.0,0.0,0.0,0.8125,0.39583333333333337,1.1875,0.39583333333333326,1.5625,1.3958333333333335,5.5625,9.729166666666666,34.4475,20.325833333333332,4.4375,0.9375,0.40425,0.07358333333333336,1.9789999999999999,0.3996666666666666,0.5349375000000001,0.17456249999999998,1.4440625,0.22510416666666677,3.4230625000000003,0.6247708333333332,3.065625,1.8906249999999998,111.75,19.72916666666667,0.1655352610685138,"dict_items([('Ru', 1.0), ('Ir', 3.0), ('K', 12.0)])",0.08896140198396474
91_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,11.0,250.0,2911.15,75.0,0.97,0.002175688353198924,4.0,3.0,27.1875,22.4375,60.349270851250004,36.068180615416665,59.912287500000005,58.55638333333333,1970.125,2309.4583333333335,2.6875,3.854166666666667,189.0625,32.10416666666667,4275.125,8698.791666666666,34.82875,19.594583333333333,56.199999999999996,15.99583333333333,1.14625,0.7362500000000001,11.116875000000002,20.115208333333335,0.0,0.0,-3.3232128147499997,5.461770087416667,0.6209375,0.32589583333333333,28.30375,2.9062500000000018,11.116875000000002,20.115208333333335,5.125186225,1.8699718250000004,26.865000000000002,6.970312499999999,39.692625,8.12625,45.6825,0.0,61.995,0.0,74.55000000000001,0.0,88.17,0.0,116.16,0.0,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,957.3975,1519.6908333333336,16.125,30.458333333333336,0.875,2.2083333333333335,1.625,3.625,0.0,0.0,0.875,4.958333333333333,0.0,0.0,0.0,0.0,0.9375,0.35416666666666663,1.0625,0.35416666666666663,1.8125,1.9791666666666665,3.5625,7.8125,34.82875,19.594583333333333,4.3125,0.8125,0.39718749999999997,0.07739583333333329,1.9793749999999999,0.39562499999999995,0.5353125000000001,0.1755208333333333,1.4440625,0.22010416666666666,3.4234375,0.6157291666666667,3.0250000000000004,1.7916666666666672,101.8125,17.791666666666664,0.06487833141605356,"dict_items([('Ru', 3.0), ('Re', 1.0), ('K', 12.0)])",0.17721669058112663
86_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,250.0,2111.275,42.0,0.93,0.0,4.0,3.0,25.0,14.0,60.5194928975,35.76620082583333,53.952475,34.659741666666655,1940.875,2120.7083333333335,2.5,3.5,189.75,30.91666666666667,3473.25,6106.916666666667,35.2225,18.684166666666666,57.949999999999996,22.77499999999999,1.1600000000000001,0.7933333333333334,11.26,20.824999999999996,0.0,0.0,-3.3282474522500003,5.204984724916667,0.628875,0.2989583333333333,28.215000000000003,3.2316666666666682,11.26,20.824999999999996,5.062113725000001,1.683384325,27.8375,8.849166666666665,41.304500000000004,10.503500000000004,51.482499999999995,6.348124999999997,68.80624999999999,12.324374999999996,83.15345,13.375425000000005,103.878,3.545499999999995,134.10999999999999,4.934999999999992,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,940.2725,1408.7325,15.5,29.166666666666664,1.0,2.3333333333333335,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.3333333333333335,2.5,3.5,35.2225,18.684166666666666,4.25,0.5833333333333335,0.39499999999999996,0.058333333333333355,1.9825,0.39083333333333337,0.531875,0.18229166666666666,1.450625,0.20854166666666665,3.433125,0.5993749999999998,2.94375,1.6187500000000004,108.75,15.125000000000004,0.0,"dict_items([('Ru', 2.0), ('Mo', 2.0), ('K', 12.0)])",0.22654929951956518
68_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300.0,2636.625,30.0,1.0711610486891383,0.01830011078153645,4.0,3.0,23.5,10.75,60.4825932775,35.85229993916666,50.129975,26.524599999999992,1474.375,1290.125,3.25,5.25,185.75,40.25,3080.75,5191.083333333333,32.895416666624996,24.114027777874995,48.9625,13.7875,1.09625,0.6445833333333333,7.4585,14.18725,0.0,0.0,-2.127483970375,3.054217721625,0.646,0.259,28.38125,2.8437499999999987,7.4585,14.18725,5.349834850000001,2.354733616666667,28.06304875,8.32288625,42.878625,7.261375000000006,53.107499999999995,0.6606249999999969,72.32,0.026250000000000995,88.05000000000001,3.7624999999999975,104.92,7.192499999999999,137.91,8.365000000000002,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,664.8575,895.9449999999999,17.875,34.708333333333336,0.375,1.125,2.125,4.958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,1.25,1.0,3.25,5.25,32.895416666624996,24.114027777874995,4.125,0.3749999999999998,0.35562499999999997,0.063125,1.9274999999999998,0.5191666666666666,0.526875,0.1939583333333333,1.400625,0.32520833333333343,3.328125,0.8443750000000001,2.875,1.4583333333333335,106.0,8.166666666666664,0.19739711524783285,"dict_items([('Ru', 2.0), ('Zn', 2.0), ('K', 12.0)])",0.2835810533493065
45_300_0,0.0,0.12,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,300.0,2153.137254901961,24.0,0.9649280575539572,0.015857146318699833,3.0,3.0,21.5,9.375,60.00131643625001,36.85236782375,45.389868750000005,23.291831249999998,1602.4375,1454.2708333333335,2.375,3.375,187.4375,35.72916666666667,2753.875,4864.208333333333,35.1975,18.909166666666668,54.6875,20.391666666666662,1.06375,0.6137500000000002,8.100625,14.918958333333332,0.0,0.0,-3.180141234125,4.8334799684583345,0.6668125,0.2280208333333333,28.081875000000004,3.483125000000002,8.100625,14.918958333333332,4.984249350000001,1.5511999500000004,27.86106875,8.771314583333334,41.938875,9.230791666666669,54.9,5.5078125,75.01875,6.187499999999997,91.54404375000001,4.108640625000006,118.20375,19.978125000000002,150.79125,13.978124999999997,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,824.085,1173.2116666666666,14.9375,28.4375,1.125,2.4583333333333335,1.375,3.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.125,2.4583333333333335,2.375,3.375,35.1975,18.909166666666668,4.0625,0.3541666666666664,0.3525,0.035833333333333356,1.9606249999999998,0.43437499999999984,0.5334375,0.17739583333333328,1.4271875,0.25697916666666665,3.3878125,0.6913541666666667,2.896875,1.5718750000000004,102.28125,4.5104166666666625,0.24414354166180385,"dict_items([('Ru', 1.0), ('Cr', 3.0), ('K', 12.0)])",0.3179780924606884
50_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,11.0,300.0,2233.7931034482763,74.0,1.0540069686411146,0.020450405022192336,3.0,3.0,29.0,23.75,60.56422461375001,35.661826821249996,64.937475,62.02459999999999,2055.375,2387.875,2.5,3.5,190.75,28.58333333333333,4594.5,8723.166666666666,35.01,19.179999999999996,58.787499999999994,24.237499999999997,1.185,0.8516666666666669,13.113750000000001,25.150416666666665,0.0,0.0,-3.5923340584999996,5.821186806166667,0.614,0.33366666666666667,28.24125,3.170416666666666,13.113750000000001,25.150416666666665,5.1585637250000005,1.908434325,27.83,8.866666666666665,37.913250000000005,7.5845,45.6825,0.0,61.995,0.0,74.55000000000001,0.0,88.17,0.0,116.16,0.0,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1040.1475,1641.7741666666666,15.625,29.458333333333336,1.125,2.625,1.375,3.2083333333333335,0.0,0.0,1.75,5.25,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,2.0,2.3333333333333335,4.25,8.0,35.01,19.179999999999996,4.375,0.875,0.4075,0.09250000000000003,1.9843749999999998,0.38645833333333335,0.5337500000000001,0.17791666666666664,1.450625,0.20854166666666665,3.435,0.5950000000000001,2.9625,1.6624999999999996,91.5,36.625,0.3829282099712125,"dict_items([('Ru', 2.0), ('W', 2.0), ('K', 12.0)])",0.29590244317273334
