,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
532,0.23435378074645996,0.012660900751749674,0.1635256761230565,0.20964783670177936,mae,,0.01,,0,5,2,200,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0, 'max_leaf_nodes': None, 'max_features': 0.01, 'max_depth': None, 'criterion': 'mae'}",357,0.1880930558674011,0.1986945145659208,0.15902003351219685,0.24918544021134545,0.14346393898957155,0.18106355532807183,0.015258162109339675,0.0026202904458769295,0.018496218168882316,0.028869005864091364
533,0.05330785115559896,0.0033315022786458335,-0.2328001478062,-0.22289996717733582,mae,10,0.01,5,0.4,1,5,50,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 5, 'max_features': 0.01, 'max_depth': 10, 'criterion': 'mae'}",770,-0.1898980551837941,-0.2234798767785069,-0.15083119149881274,-0.20560820781633038,-0.3576711967359931,-0.23961181693717012,0.005182095587951527,0.000471314409210715,0.08972602411476588,0.013887970326145856
534,0.12924671173095703,0.002332607905069987,0.540089361816613,0.5558527919727104,mae,10,auto,50,0.1,1,5,25,"{'n_estimators': 25, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 50, 'max_features': 'auto', 'max_depth': 10, 'criterion': 'mae'}",164,0.6288830276789441,0.6692373907650759,0.5613183306217018,0.5273679031964555,0.43006672714919325,0.4709530819566,0.0032716475212716655,0.00047125800235667525,0.08254284615268859,0.08341745799036103
535,0.011327664057413736,0.0009988149007161458,-0.23280014780620042,-0.22289996717733596,mae,10,0.1,,0.4,3,10,10,"{'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': None, 'max_features': 0.1, 'max_depth': 10, 'criterion': 'mae'}",826,-0.1898980551837941,-0.22347987677850667,-0.15083119149881186,-0.20560820781632905,-0.35767119673599534,-0.23961181693717215,0.00047092078736172264,7.370009816086851e-07,0.08972602411476718,0.01388797032614722
536,0.010994672775268555,0.0009995301564534504,-0.23280014780620042,-0.22289996717733596,mae,,sqrt,,0.4,2,10,10,"{'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': None, 'criterion': 'mae'}",826,-0.1898980551837941,-0.22347987677850667,-0.15083119149881186,-0.20560820781632905,-0.35767119673599534,-0.23961181693717215,0.0,2.9736021254650284e-07,0.08972602411476718,0.01388797032614722
537,0.17368706067403158,0.005997180938720703,0.38051229288379035,0.4216341725364667,mae,5,sqrt,5,0,5,2,100,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'mae'}",262,0.42110946971633756,0.4491862493830163,0.36989898221738904,0.43743478204041975,0.3505284267176443,0.3782814861859638,0.014307220471336611,0.0008154651774047751,0.029775859127510296,0.031028114203410576
538,0.11561067899068196,0.004665374755859375,-0.23280014780620248,-0.22289996717733848,mae,5,sqrt,20,0.4,1,10,100,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'mae'}",946,-0.189898055183797,-0.22347987677851044,-0.15083119149881608,-0.20560820781633393,-0.35767119673599423,-0.23961181693717104,0.005433818060448462,0.00047153903155141864,0.08972602411476492,0.0138879703261448
539,1.3516887823740642,0.01865832010904948,-0.23280014780619354,-0.22289996717733004,mae,10,auto,20,0.4,5,2,400,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 20, 'max_features': 'auto', 'max_depth': 10, 'criterion': 'mae'}",642,-0.18989805518379943,-0.22347987677851266,-0.1508311914988063,-0.20560820781632194,-0.3576711967359749,-0.2396118169371555,0.03568939731511775,0.001698412389157324,0.08972602411475855,0.013887970326143572
540,0.2318894068400065,0.010662158330281576,0.16615167852420834,0.23063635320692502,mae,5,0.01,50,0,3,10,200,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 3, 'min_impurity_decrease': 0, 'max_leaf_nodes': 50, 'max_features': 0.01, 'max_depth': 5, 'criterion': 'mae'}",355,0.1971124441647767,0.21640751033382621,0.16529775342982322,0.28155048424975004,0.13604483797802502,0.19395106503719883,0.009412383019607921,0.0009430225353959023,0.024938056892965327,0.03715068001822284
541,0.24321675300598145,0.014326333999633789,0.08017545247809936,0.13574110203764492,mae,10,0.01,5,0,1,10,200,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'max_leaf_nodes': 5, 'max_features': 0.01, 'max_depth': 10, 'criterion': 'mae'}",371,0.13126289578728179,0.14450166342305582,0.09364646239330066,0.16705439206853057,0.015616999253715624,0.0956672506213484,0.011079926523643988,0.006125622963346639,0.048163571485544,0.02979475980594197
