,ID,Ele1,Wt1,Ele2,Wt2,Ele3,Wt3,Reactor,Wt(g),NH3,Space Velocity,Ramp Direction,Temperature,Pred Value,Concentration
274,35,Ru,1.0,Mg,3.0,K,12.0,12.0,0.19899999999999998,0.01381125226860254,2187.386934673367,up,450,9.33487230422346e-05,0.9932411108546292
275,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,down,250,0.0077375945522673096,0.2435062516254356
276,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,down,250,0.00775079405534175,0.242215754754604
277,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,down,250,0.0075794803959602095,0.2589648505437248
278,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,down,250,0.007463604361338941,0.27029388764760603
279,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,down,250,0.00720799445545057,0.29528450902495657
280,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,up,250,0.00765052781408174,0.25201864429266946
281,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,up,250,0.00786182855760862,0.2313600674668596
282,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,up,250,0.007458159290941541,0.2708262445302609
283,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,up,300,0.00781310130491605,0.2361240625028357
284,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,up,300,0.00752922180481693,0.2638785623885596
285,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,up,300,0.00772501212265738,0.24473641809060484
286,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,down,300,0.00747964077637129,0.2687260298803936
287,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,down,300,0.00722608776371353,0.29351555169643745
288,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,down,300,0.0075422145328797,0.2626082816201086
289,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,up,350,0.00737961128787062,0.27850577243380625
290,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,up,350,0.00736426931592705,0.2800057354758925
291,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,up,350,0.00700088360510405,0.31553344588114945
292,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,down,350,0.00746865580555175,0.26980001504399
293,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,down,350,0.00732629027884269,0.2837188925726526
294,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,down,350,0.00769401563907442,0.2477669007417322
295,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,up,400,0.00675773647049903,0.3393055996198055
296,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,up,400,0.00712314019274695,0.3035805910727568
297,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,up,400,0.00704869498815762,0.3108589941330194
298,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,up,450,0.00684975931407316,0.3303086554918554
299,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,up,450,0.00533700321809757,0.4782086936355846
300,36,K,12.0,-,0.0,--,0.0,13.0,0.2,0.010228233305156379,2336.425,up,450,0.00706217454333541,0.3095411169615049
301,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,down,250,0.0081089986363044,0.1632804392191377
302,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,down,250,0.008136926191279729,0.1603987601634743
303,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,down,250,0.008227950639671671,0.15100648623487328
304,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,down,250,0.00802052506486331,0.1724095032573876
305,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,down,250,0.00775327511100103,0.19998544377034125
306,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,up,250,0.00697964309322344,0.2798119514753523
307,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,up,250,0.007188548145782009,0.2582562759028909
308,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,up,250,0.007345735032776479,0.2420370916428645
309,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,up,300,0.00432166729812748,0.5540727374966967
310,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,up,300,0.0041336881827568105,0.5734691895006157
311,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,up,300,0.00374605417829045,0.6134668474739107
312,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,down,300,0.00553945592906291,0.4284163384638568
313,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,down,300,0.00535611270098775,0.4473344407040499
314,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,down,300,0.00530522309463203,0.4525854378971725
315,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,up,350,0.000401123110461656,0.9586104810399269
316,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,up,350,0.00044354183522525705,0.9542335439673044
317,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,up,350,0.00045522727562523,0.9530277925548892
318,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,down,350,0.000420828299317274,0.9565772192644764
319,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,down,350,0.000432593704503085,0.9553632167592341
320,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,down,350,0.000530222932048292,0.9452894347727284
321,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,up,400,0.000443058409537758,0.9542834258019248
322,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,up,400,0.000448298332688601,0.95374274915442
323,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,up,400,0.000339724834242346,0.9649458056607648
324,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,up,450,0.00039330693833917996,0.9594169855663951
325,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,up,450,0.000277741832139183,0.971341464683748
326,37,Ru,3.0,Mn,1.0,K,12.0,14.0,0.2,0.009691417550626805,2048.0750000000007,up,450,0.00046648828178295497,0.951865835999112
327,38,Ru,2.0,Mn,2.0,K,12.0,0.0,0.20199999999999999,0.011427212178877252,2055.1732673267325,up,250,0.00873582035828603,0.2355247962898732
328,38,Ru,2.0,Mn,2.0,K,12.0,0.0,0.20199999999999999,0.011427212178877252,2055.1732673267325,up,250,0.00896061293564402,0.2158531061314012
329,38,Ru,2.0,Mn,2.0,K,12.0,0.0,0.20199999999999999,0.011427212178877252,2055.1732673267325,up,250,0.00888670253089132,0.2223210358062628
330,38,Ru,2.0,Mn,2.0,K,12.0,0.0,0.20199999999999999,0.011427212178877252,2055.1732673267325,up,300,0.00595974164753675,0.478460576889165
331,38,Ru,2.0,Mn,2.0,K,12.0,0.0,0.20199999999999999,0.011427212178877252,2055.1732673267325,up,300,0.0056427862526615,0.506197472810388
332,38,Ru,2.0,Mn,2.0,K,12.0,0.0,0.20199999999999999,0.011427212178877252,2055.1732673267325,up,300,0.0063380019166335,0.44535886641283823
333,38,Ru,2.0,Mn,2.0,K,12.0,0.0,0.20199999999999999,0.011427212178877252,2055.1732673267325,up,350,0.000558408587732282,0.9511334366605636
334,38,Ru,2.0,Mn,2.0,K,12.0,0.0,0.20199999999999999,0.011427212178877252,2055.1732673267325,up,350,0.000886103178378739,0.922456749335882
335,38,Ru,2.0,Mn,2.0,K,12.0,0.0,0.20199999999999999,0.011427212178877252,2055.1732673267325,up,350,0.000418947122575246,0.9633377663758048
336,38,Ru,2.0,Mn,2.0,K,12.0,0.0,0.20199999999999999,0.011427212178877252,2055.1732673267325,up,400,0.0005010115131529,0.9561562780746296
337,38,Ru,2.0,Mn,2.0,K,12.0,0.0,0.20199999999999999,0.011427212178877252,2055.1732673267325,up,400,0.00046362391082247097,0.959428082408458
338,38,Ru,2.0,Mn,2.0,K,12.0,0.0,0.20199999999999999,0.011427212178877252,2055.1732673267325,up,400,0.0006315380033699269,0.9447338516617991
339,38,Ru,2.0,Mn,2.0,K,12.0,0.0,0.20199999999999999,0.011427212178877252,2055.1732673267325,up,450,8.821862916932959e-05,0.9922799517687788
340,38,Ru,2.0,Mn,2.0,K,12.0,0.0,0.20199999999999999,0.011427212178877252,2055.1732673267325,up,450,0.00042146214700197597,0.9631176755621084
341,38,Ru,2.0,Mn,2.0,K,12.0,0.0,0.20199999999999999,0.011427212178877252,2055.1732673267325,up,450,0.000310486953971623,0.9728291599813342
342,39,Ru,1.0,Mn,3.0,K,12.0,1.0,0.204,0.010687732342007436,2083.43137254902,up,250,0.00892947709058238,0.16451153482898787
343,39,Ru,1.0,Mn,3.0,K,12.0,1.0,0.204,0.010687732342007436,2083.43137254902,up,250,0.00896973579735127,0.16074472017826394
344,39,Ru,1.0,Mn,3.0,K,12.0,1.0,0.204,0.010687732342007436,2083.43137254902,up,250,0.00895208382298093,0.16239633099761053
345,39,Ru,1.0,Mn,3.0,K,12.0,1.0,0.204,0.010687732342007436,2083.43137254902,up,300,0.00744308423785212,0.3035862052235757
346,39,Ru,1.0,Mn,3.0,K,12.0,1.0,0.204,0.010687732342007436,2083.43137254902,up,300,0.0076426736837664705,0.28491157532758954
347,39,Ru,1.0,Mn,3.0,K,12.0,1.0,0.204,0.010687732342007436,2083.43137254902,up,300,0.00820786705806932,0.23202913439281844
348,39,Ru,1.0,Mn,3.0,K,12.0,1.0,0.204,0.010687732342007436,2083.43137254902,up,350,0.004080685595650889,0.6181897651373602
349,39,Ru,1.0,Mn,3.0,K,12.0,1.0,0.204,0.010687732342007436,2083.43137254902,up,350,0.00510763240998185,0.5221032632051765
350,39,Ru,1.0,Mn,3.0,K,12.0,1.0,0.204,0.010687732342007436,2083.43137254902,up,350,0.00519550551189154,0.5138813973221481
351,39,Ru,1.0,Mn,3.0,K,12.0,1.0,0.204,0.010687732342007436,2083.43137254902,up,400,0.000553956606655517,0.9481689296729272
352,39,Ru,1.0,Mn,3.0,K,12.0,1.0,0.204,0.010687732342007436,2083.43137254902,up,400,0.000486042717517766,0.9545233074739898
353,39,Ru,1.0,Mn,3.0,K,12.0,1.0,0.204,0.010687732342007436,2083.43137254902,up,400,0.00054282729998944,0.9492102456705532
354,39,Ru,1.0,Mn,3.0,K,12.0,1.0,0.204,0.010687732342007436,2083.43137254902,up,450,0.0,1.0
355,39,Ru,1.0,Mn,3.0,K,12.0,1.0,0.204,0.010687732342007436,2083.43137254902,up,450,0.0,1.0
356,39,Ru,1.0,Mn,3.0,K,12.0,1.0,0.204,0.010687732342007436,2083.43137254902,up,450,0.0,1.0
357,40,Ru,3.0,Ni,1.0,K,12.0,3.0,0.19899999999999998,0.010116086235489213,2393.8190954773872,up,250,0.007110773458173691,0.2970825581510265
358,40,Ru,3.0,Ni,1.0,K,12.0,3.0,0.19899999999999998,0.010116086235489213,2393.8190954773872,up,250,0.00678191219764229,0.32959130242978624
359,40,Ru,3.0,Ni,1.0,K,12.0,3.0,0.19899999999999998,0.010116086235489213,2393.8190954773872,up,250,0.00728665606004501,0.27969613045784525
360,40,Ru,3.0,Ni,1.0,K,12.0,3.0,0.19899999999999998,0.010116086235489213,2393.8190954773872,up,300,0.00417206946758951,0.5875806739415612
361,40,Ru,3.0,Ni,1.0,K,12.0,3.0,0.19899999999999998,0.010116086235489213,2393.8190954773872,up,300,0.0038124344766383603,0.6231314771454208
362,40,Ru,3.0,Ni,1.0,K,12.0,3.0,0.19899999999999998,0.010116086235489213,2393.8190954773872,up,300,0.00423157512651584,0.5816983932313027
363,40,Ru,3.0,Ni,1.0,K,12.0,3.0,0.19899999999999998,0.010116086235489213,2393.8190954773872,up,350,0.00011878977479230501,0.9882573386557773
364,40,Ru,3.0,Ni,1.0,K,12.0,3.0,0.19899999999999998,0.010116086235489213,2393.8190954773872,up,350,0.000535277342237254,0.9470865184640878
365,40,Ru,3.0,Ni,1.0,K,12.0,3.0,0.19899999999999998,0.010116086235489213,2393.8190954773872,up,350,0.000632865251430922,0.9374397136700252
366,40,Ru,3.0,Ni,1.0,K,12.0,3.0,0.19899999999999998,0.010116086235489213,2393.8190954773872,up,400,0.00038672839995942796,0.9617709466925352
367,40,Ru,3.0,Ni,1.0,K,12.0,3.0,0.19899999999999998,0.010116086235489213,2393.8190954773872,up,400,0.000580002149282321,0.9426653613086492
368,40,Ru,3.0,Ni,1.0,K,12.0,3.0,0.19899999999999998,0.010116086235489213,2393.8190954773872,up,400,0.000525502273554092,0.9480528080404724
369,40,Ru,3.0,Ni,1.0,K,12.0,3.0,0.19899999999999998,0.010116086235489213,2393.8190954773872,up,450,0.000169706002985418,0.983224144295048
370,40,Ru,3.0,Ni,1.0,K,12.0,3.0,0.19899999999999998,0.010116086235489213,2393.8190954773872,up,450,0.000189501754077865,0.9812672856214832
371,40,Ru,3.0,Ni,1.0,K,12.0,3.0,0.19899999999999998,0.010116086235489213,2393.8190954773872,up,450,0.000322671976841873,0.9681030816335
372,45,Ru,1.0,Cr,3.0,K,12.0,9.0,0.204,0.009649280575539572,2153.137254901961,up,250,0.00876591438837396,0.09154736254689293
373,45,Ru,1.0,Cr,3.0,K,12.0,9.0,0.204,0.009649280575539572,2153.137254901961,up,250,0.008939835244631909,0.0735231321499832
374,45,Ru,1.0,Cr,3.0,K,12.0,9.0,0.204,0.009649280575539572,2153.137254901961,up,250,0.00871917704983846,0.0963909711630603
375,45,Ru,1.0,Cr,3.0,K,12.0,9.0,0.204,0.009649280575539572,2153.137254901961,up,300,0.00723544577775848,0.25015697065541226
376,45,Ru,1.0,Cr,3.0,K,12.0,9.0,0.204,0.009649280575539572,2153.137254901961,up,300,0.0072370689606101705,0.24998875263760434
377,45,Ru,1.0,Cr,3.0,K,12.0,9.0,0.204,0.009649280575539572,2153.137254901961,up,300,0.007792060437515021,0.19247239454644
378,45,Ru,1.0,Cr,3.0,K,12.0,9.0,0.204,0.009649280575539572,2153.137254901961,up,350,0.00426608310500656,0.5578858888380901
379,45,Ru,1.0,Cr,3.0,K,12.0,9.0,0.204,0.009649280575539572,2153.137254901961,up,350,0.00496017177133679,0.48595423954086603
380,45,Ru,1.0,Cr,3.0,K,12.0,9.0,0.204,0.009649280575539572,2153.137254901961,up,350,0.00482198122549354,0.5002755710392531
381,45,Ru,1.0,Cr,3.0,K,12.0,9.0,0.204,0.009649280575539572,2153.137254901961,up,400,0.000737982727162908,0.9235194042306474
382,45,Ru,1.0,Cr,3.0,K,12.0,9.0,0.204,0.009649280575539572,2153.137254901961,up,400,0.000435001041009071,0.9549188110342884
383,45,Ru,1.0,Cr,3.0,K,12.0,9.0,0.204,0.009649280575539572,2153.137254901961,up,400,0.00069594533711979,0.9278759352397756
384,45,Ru,1.0,Cr,3.0,K,12.0,9.0,0.204,0.009649280575539572,2153.137254901961,up,450,0.0,1.0
385,45,Ru,1.0,Cr,3.0,K,12.0,9.0,0.204,0.009649280575539572,2153.137254901961,up,450,0.0,1.0
386,45,Ru,1.0,Cr,3.0,K,12.0,9.0,0.204,0.009649280575539572,2153.137254901961,up,450,0.0,1.0
387,49,Ru,3.0,W,1.0,K,12.0,10.0,0.19899999999999998,0.011480038948393384,2038.5175879396984,up,250,0.00828336543483455,0.278454936253174
388,49,Ru,3.0,W,1.0,K,12.0,10.0,0.19899999999999998,0.011480038948393384,2038.5175879396984,up,250,0.008242507096791491,0.2820140128579427
389,49,Ru,3.0,W,1.0,K,12.0,10.0,0.19899999999999998,0.011480038948393384,2038.5175879396984,up,250,0.00805064937903452,0.29872630091022484
390,49,Ru,3.0,W,1.0,K,12.0,10.0,0.19899999999999998,0.011480038948393384,2038.5175879396984,up,300,0.00472236798371271,0.5886452994679431
391,49,Ru,3.0,W,1.0,K,12.0,10.0,0.19899999999999998,0.011480038948393384,2038.5175879396984,up,300,0.00516018677764106,0.5505079032538281
392,49,Ru,3.0,W,1.0,K,12.0,10.0,0.19899999999999998,0.011480038948393384,2038.5175879396984,up,300,0.00501388298769521,0.5632520925900781
393,49,Ru,3.0,W,1.0,K,12.0,10.0,0.19899999999999998,0.011480038948393384,2038.5175879396984,up,350,0.0007298917424900349,0.9364207956287308
394,49,Ru,3.0,W,1.0,K,12.0,10.0,0.19899999999999998,0.011480038948393384,2038.5175879396984,up,350,0.00065710502318417,0.9427610806776808
395,49,Ru,3.0,W,1.0,K,12.0,10.0,0.19899999999999998,0.011480038948393384,2038.5175879396984,up,350,0.00045002750328088797,0.9607991309695104
396,49,Ru,3.0,W,1.0,K,12.0,10.0,0.19899999999999998,0.011480038948393384,2038.5175879396984,up,400,0.000262804539583883,0.9771076961702588
397,49,Ru,3.0,W,1.0,K,12.0,10.0,0.19899999999999998,0.011480038948393384,2038.5175879396984,up,400,0.000377727718607218,0.9670970002536377
398,49,Ru,3.0,W,1.0,K,12.0,10.0,0.19899999999999998,0.011480038948393384,2038.5175879396984,up,400,0.00027535309643785,0.9760146200134292
399,49,Ru,3.0,W,1.0,K,12.0,10.0,0.19899999999999998,0.011480038948393384,2038.5175879396984,up,450,0.000367401797527026,0.9679964676793678
400,49,Ru,3.0,W,1.0,K,12.0,10.0,0.19899999999999998,0.011480038948393384,2038.5175879396984,up,450,0.000284574606588027,0.9752113553039946
401,49,Ru,3.0,W,1.0,K,12.0,10.0,0.19899999999999998,0.011480038948393384,2038.5175879396984,up,450,0.000200097563383596,0.9825699577951692
402,50,Ru,2.0,W,2.0,K,12.0,11.0,0.203,0.010540069686411146,2233.7931034482763,up,250,0.00679722165943783,0.3551065731376338
403,50,Ru,2.0,W,2.0,K,12.0,11.0,0.203,0.010540069686411146,2233.7931034482763,up,250,0.00660455378809004,0.3733861364688125
404,50,Ru,2.0,W,2.0,K,12.0,11.0,0.203,0.010540069686411146,2233.7931034482763,up,250,0.006712686899925,0.3631268957757105
405,50,Ru,2.0,W,2.0,K,12.0,11.0,0.203,0.010540069686411146,2233.7931034482763,up,300,0.00539121016539447,0.4885033661262104
406,50,Ru,2.0,W,2.0,K,12.0,11.0,0.203,0.010540069686411146,2233.7931034482763,up,300,0.0053770870753401,0.4898433088850879
407,50,Ru,2.0,W,2.0,K,12.0,11.0,0.203,0.010540069686411146,2233.7931034482763,up,300,0.004866496083363821,0.5382861567188705
408,50,Ru,2.0,W,2.0,K,12.0,11.0,0.203,0.010540069686411146,2233.7931034482763,up,350,0.00358231996100558,0.6601236929558342
409,50,Ru,2.0,W,2.0,K,12.0,11.0,0.203,0.010540069686411146,2233.7931034482763,up,350,0.00359133829614541,0.6592680690929809
410,50,Ru,2.0,W,2.0,K,12.0,11.0,0.203,0.010540069686411146,2233.7931034482763,up,350,0.0034298617391509,0.67458832425246
411,50,Ru,2.0,W,2.0,K,12.0,11.0,0.203,0.010540069686411146,2233.7931034482763,up,400,0.000509333349079558,0.9516764723352618
412,50,Ru,2.0,W,2.0,K,12.0,11.0,0.203,0.010540069686411146,2233.7931034482763,up,400,0.0007430046237744901,0.9295066687526352
413,50,Ru,2.0,W,2.0,K,12.0,11.0,0.203,0.010540069686411146,2233.7931034482763,up,400,0.000526455170443819,0.9500520218454956
414,50,Ru,2.0,W,2.0,K,12.0,11.0,0.203,0.010540069686411146,2233.7931034482763,up,450,0.0,1.0
415,50,Ru,2.0,W,2.0,K,12.0,11.0,0.203,0.010540069686411146,2233.7931034482763,up,450,0.0,1.0
416,50,Ru,2.0,W,2.0,K,12.0,11.0,0.203,0.010540069686411146,2233.7931034482763,up,450,0.0,1.0
417,51,Ru,1.0,W,3.0,K,12.0,12.0,0.198,0.012126592855650722,1909.9646464646466,up,250,0.0083779613020154,0.3091248793669644
418,51,Ru,1.0,W,3.0,K,12.0,12.0,0.198,0.012126592855650722,1909.9646464646466,up,250,0.00834639867676185,0.3117276405571237
419,51,Ru,1.0,W,3.0,K,12.0,12.0,0.198,0.012126592855650722,1909.9646464646466,up,250,0.00824216537864048,0.3203230720490617
420,51,Ru,1.0,W,3.0,K,12.0,12.0,0.198,0.012126592855650722,1909.9646464646466,up,300,0.0074292694672820295,0.3873572275645293
421,51,Ru,1.0,W,3.0,K,12.0,12.0,0.198,0.012126592855650722,1909.9646464646466,up,300,0.0076289509975624205,0.3708908109331387
422,51,Ru,1.0,W,3.0,K,12.0,12.0,0.198,0.012126592855650722,1909.9646464646466,up,300,0.00799974017345996,0.3403142771687714
423,51,Ru,1.0,W,3.0,K,12.0,12.0,0.198,0.012126592855650722,1909.9646464646466,up,350,0.00621523913222619,0.4874702889583674
424,51,Ru,1.0,W,3.0,K,12.0,12.0,0.198,0.012126592855650722,1909.9646464646466,up,350,0.007071005020553309,0.4169009296573869
425,51,Ru,1.0,W,3.0,K,12.0,12.0,0.198,0.012126592855650722,1909.9646464646466,up,350,0.00716572855904384,0.4090897052171773
426,51,Ru,1.0,W,3.0,K,12.0,12.0,0.198,0.012126592855650722,1909.9646464646466,up,400,0.00584052060276758,0.5183708505521378
427,51,Ru,1.0,W,3.0,K,12.0,12.0,0.198,0.012126592855650722,1909.9646464646466,up,400,0.005891748723320879,0.5141464058822214
428,51,Ru,1.0,W,3.0,K,12.0,12.0,0.198,0.012126592855650722,1909.9646464646466,up,400,0.006038998560914221,0.5020036845633701
429,51,Ru,1.0,W,3.0,K,12.0,12.0,0.198,0.012126592855650722,1909.9646464646466,up,450,0.0038559145426424295,0.6820282012811489
430,51,Ru,1.0,W,3.0,K,12.0,12.0,0.198,0.012126592855650722,1909.9646464646466,up,450,0.00417579313394324,0.6556499270941208
431,51,Ru,1.0,W,3.0,K,12.0,12.0,0.198,0.012126592855650722,1909.9646464646466,up,450,0.0037498292733970295,0.690776352596872
432,55,Ru,3.0,Ca,1.0,K,12.0,13.0,0.2,0.015233754512635372,2188.3,up,250,0.006190386409780021,0.5936401361433578
433,55,Ru,3.0,Ca,1.0,K,12.0,13.0,0.2,0.015233754512635372,2188.3,up,250,0.00638539613735676,0.5808389762313351
434,55,Ru,3.0,Ca,1.0,K,12.0,13.0,0.2,0.015233754512635372,2188.3,up,250,0.00601649700397796,0.6050548800042903
435,55,Ru,3.0,Ca,1.0,K,12.0,13.0,0.2,0.015233754512635372,2188.3,up,300,0.0011175364930525,0.9266407705253764
436,55,Ru,3.0,Ca,1.0,K,12.0,13.0,0.2,0.015233754512635372,2188.3,up,300,0.00113139033615612,0.9257313530149308
437,55,Ru,3.0,Ca,1.0,K,12.0,13.0,0.2,0.015233754512635372,2188.3,up,300,0.0014480185149054199,0.9049467080682976
438,55,Ru,3.0,Ca,1.0,K,12.0,13.0,0.2,0.015233754512635372,2188.3,up,350,0.000344576201039416,0.9773807434829273
439,55,Ru,3.0,Ca,1.0,K,12.0,13.0,0.2,0.015233754512635372,2188.3,up,350,0.000616593395685689,0.9595245285609488
440,55,Ru,3.0,Ca,1.0,K,12.0,13.0,0.2,0.015233754512635372,2188.3,up,350,0.000494437775704546,0.9675432753432884
441,55,Ru,3.0,Ca,1.0,K,12.0,13.0,0.2,0.015233754512635372,2188.3,up,400,0.0007223881765305019,0.9525797677827008
442,55,Ru,3.0,Ca,1.0,K,12.0,13.0,0.2,0.015233754512635372,2188.3,up,400,0.000651213316941765,0.9572519488612194
443,55,Ru,3.0,Ca,1.0,K,12.0,13.0,0.2,0.015233754512635372,2188.3,up,400,0.0007106121130288191,0.9533527921538046
444,55,Ru,3.0,Ca,1.0,K,12.0,13.0,0.2,0.015233754512635372,2188.3,up,450,0.0002395571447253,0.9842745828333648
445,55,Ru,3.0,Ca,1.0,K,12.0,13.0,0.2,0.015233754512635372,2188.3,up,450,0.00042711763600558904,0.9719624183485874
446,55,Ru,3.0,Ca,1.0,K,12.0,13.0,0.2,0.015233754512635372,2188.3,up,450,0.000456431365711895,0.9700381566912271
447,56,Ru,2.0,Ca,2.0,K,12.0,14.0,0.204,0.01072858286629303,1934.725490196079,up,250,0.00744650475475687,0.3059190717394528
448,56,Ru,2.0,Ca,2.0,K,12.0,14.0,0.204,0.01072858286629303,1934.725490196079,up,250,0.007101805132862979,0.33804816336224897
449,56,Ru,2.0,Ca,2.0,K,12.0,14.0,0.204,0.01072858286629303,1934.725490196079,up,250,0.00696786097677535,0.3505329582095213
450,56,Ru,2.0,Ca,2.0,K,12.0,14.0,0.204,0.01072858286629303,1934.725490196079,up,300,0.0020102251865955103,0.8126290105927021
451,56,Ru,2.0,Ca,2.0,K,12.0,14.0,0.204,0.01072858286629303,1934.725490196079,up,300,0.00217266598390523,0.7974880735897288
452,56,Ru,2.0,Ca,2.0,K,12.0,14.0,0.204,0.01072858286629303,1934.725490196079,up,300,0.00248484864432141,0.7683898539733253
453,56,Ru,2.0,Ca,2.0,K,12.0,14.0,0.204,0.01072858286629303,1934.725490196079,up,350,0.0001748655264773,0.983700966972377
454,56,Ru,2.0,Ca,2.0,K,12.0,14.0,0.204,0.01072858286629303,1934.725490196079,up,350,0.00011150844872346999,0.9896064139958496
455,56,Ru,2.0,Ca,2.0,K,12.0,14.0,0.204,0.01072858286629303,1934.725490196079,up,350,0.000203626447080475,0.981020191611678
456,56,Ru,2.0,Ca,2.0,K,12.0,14.0,0.204,0.01072858286629303,1934.725490196079,up,400,4.37427305830735e-05,0.995922785783712
457,56,Ru,2.0,Ca,2.0,K,12.0,14.0,0.204,0.01072858286629303,1934.725490196079,up,400,0.000102195078652016,0.9904745034898232
458,56,Ru,2.0,Ca,2.0,K,12.0,14.0,0.204,0.01072858286629303,1934.725490196079,up,450,0.0,1.0
459,56,Ru,2.0,Ca,2.0,K,12.0,14.0,0.204,0.01072858286629303,1934.725490196079,up,450,0.0,1.0
460,56,Ru,2.0,Ca,2.0,K,12.0,14.0,0.204,0.01072858286629303,1934.725490196079,up,450,0.0,1.0
461,43,Ru,3.0,Cr,1.0,K,12.0,5.0,0.19899999999999998,0.009921841076856277,1828.5125628140704,down,150,0.00763463701942999,0.230522141980426
462,43,Ru,3.0,Cr,1.0,K,12.0,5.0,0.19899999999999998,0.009921841076856277,1828.5125628140704,down,150,0.00773845789968646,0.22005826945392054
463,43,Ru,3.0,Cr,1.0,K,12.0,5.0,0.19899999999999998,0.009921841076856277,1828.5125628140704,down,150,0.0078177800959332,0.21206356407290333
464,43,Ru,3.0,Cr,1.0,K,12.0,5.0,0.19899999999999998,0.009921841076856277,1828.5125628140704,down,250,0.006411150381928621,0.3538346026441309
