,Mg Loading,K Loading,Ca Loading,Sc Loading,Cr Loading,Mn Loading,Fe Loading,Co Loading,Ni Loading,Cu Loading,Zn Loading,Sr Loading,Y Loading,Mo Loading,Ru Loading,Rh Loading,Pd Loading,In Loading,Hf Loading,W Loading,Re Loading,Os Loading,Ir Loading,Pt Loading,Bi Loading,reactor_number,temperature,space_velocity,group,ammonia_concentration,standard error,n_averaged,n_elements,Atomic Number_wt-mean,Atomic Number_wt-mad,Atomic Volume_wt-mean,Atomic Volume_wt-mad,Atomic Weight_wt-mean,Atomic Weight_wt-mad,Boiling Temperature_wt-mean,Boiling Temperature_wt-mad,Periodic Table Column_wt-mean,Periodic Table Column_wt-mad,Covalent Radius_wt-mean,Covalent Radius_wt-mad,Density_wt-mean,Density_wt-mad,Dipole Polarizability_wt-mean,Dipole Polarizability_wt-mad,Electron Affinity_wt-mean,Electron Affinity_wt-mad,Electronegativity_wt-mean,Electronegativity_wt-mad,Fusion Enthalpy_wt-mean,Fusion Enthalpy_wt-mad,GS Bandgap_wt-mean,GS Bandgap_wt-mad,GS Energy_wt-mean,GS Energy_wt-mad,Heat Capacity (Mass)_wt-mean,Heat Capacity (Mass)_wt-mad,Heat Capacity (Molar)_wt-mean,Heat Capacity (Molar)_wt-mad,Heat Fusion_wt-mean,Heat Fusion_wt-mad,First Ionization Energy_wt-mean,First Ionization Energy_wt-mad,Second Ionization Energy_wt-mean,Second Ionization Energy_wt-mad,Third Ionization Energy_wt-mean,Third Ionization Energy_wt-mad,Fourth Ionization Energy_wt-mean,Fourth Ionization Energy_wt-mad,Fifth Ionization Energy_wt-mean,Fifth Ionization Energy_wt-mad,Sixth Ionization Energy_wt-mean,Sixth Ionization Energy_wt-mad,Seventh Ionization Energy_wt-mean,Seventh Ionization Energy_wt-mad,Eighth Ionization Energy_wt-mean,Eighth Ionization Energy_wt-mad,IsAlkali_wt-mean,IsAlkali_wt-mad,IsDBlock_wt-mean,IsDBlock_wt-mad,IsFBlock_wt-mean,IsFBlock_wt-mad,IsMetal_wt-mean,IsMetal_wt-mad,IsMetalloid_wt-mean,IsMetalloid_wt-mad,IsNonmetal_wt-mean,IsNonmetal_wt-mad,Melting Temperature_wt-mean,Melting Temperature_wt-mad,Mendeleev Number_wt-mean,Mendeleev Number_wt-mad,Number d-shell Unfilled Electrons_wt-mean,Number d-shell Unfilled Electrons_wt-mad,Number d-shell Valance Electrons_wt-mean,Number d-shell Valance Electrons_wt-mad,Number f-shell Unfilled Electrons_wt-mean,Number f-shell Unfilled Electrons_wt-mad,Number f-shell Valance Electrons_wt-mean,Number f-shell Valance Electrons_wt-mad,Number p-shell Unfilled Electrons_wt-mean,Number p-shell Unfilled Electrons_wt-mad,Number p-shell Valance Electrons_wt-mean,Number p-shell Valance Electrons_wt-mad,Number s-shell Unfilled Electrons_wt-mean,Number s-shell Unfilled Electrons_wt-mad,Number s-shell Valance Electrons_wt-mean,Number s-shell Valance Electrons_wt-mad,Number Unfilled Electrons_wt-mean,Number Unfilled Electrons_wt-mad,Number Valence Electrons_wt-mean,Number Valence Electrons_wt-mad,Polarizability_wt-mean,Polarizability_wt-mad,Periodic Table Row_wt-mean,Periodic Table Row_wt-mad,Zunger Pseudopotential (d)_wt-mean,Zunger Pseudopotential (d)_wt-mad,Zunger Pseudopotential (p)_wt-mean,Zunger Pseudopotential (p)_wt-mad,Zunger Pseudopotential (pi)_wt-mean,Zunger Pseudopotential (pi)_wt-mad,Zunger Pseudopotential (s)_wt-mean,Zunger Pseudopotential (s)_wt-mad,Zunger Pseudopotential (sigma)_wt-mean,Zunger Pseudopotential (sigma)_wt-mad,phi_wt-mean,phi_wt-mad,Conductivity_wt-mean,Conductivity_wt-mad,Measured Conversion,Element Dictionary,predictions
87_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,250.0,2536.212871287129,42.0,1.02,0.0056784650203704976,4.0,3.0,24.875,20.2109375,60.640305790000006,56.921510341875006,53.6331,43.576893749999996,1971.4375,1601.79296875,2.375,1.9296875,190.25,160.109375,3342.625,2715.8828125,35.4225,32.008593749999996,56.1125,45.591406250000006,1.1575,0.94046875,11.190625,9.0923828125,0.0,0.0,-3.43146458975,2.7880649791718746,0.6296875,0.5605820312500001,28.215000000000003,23.4440625,11.190625,9.0923828125,5.04535935,4.099354471875,27.8,23.9675,41.22075,35.085703125,54.38249999999999,47.584687499999994,72.21187499999999,63.185390625,87.45517500000001,76.523278125,111.732,97.7655,143.08499999999998,125.19937499999999,0.75,0.796875,0.25,0.234375,0.0,0.0,1.0,0.8125,0.0,0.0,0.0,0.0,958.335,778.6471875,15.125,12.2890625,1.125,1.0546875,1.375,1.2890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8125,1.0,0.8125,2.125,1.7265625,2.375,1.9296875,35.4225,32.008593749999996,4.25,3.453125,0.39749999999999996,0.32296874999999997,1.9849999999999999,1.6784374999999998,0.5296875,0.45720703125000006,1.4553125,1.22123046875,3.4403125,2.89966796875,2.896875,2.3537109375,110.0625,89.42578125,0.15054885690851846,"dict_items([('Ru', 1.0), ('Mo', 3.0), ('K', 12.0)])",0.27493726795572127
60_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300.0,2320.496083550913,72.0,1.0170940170940177,0.005644400826195095,3.0,3.0,30.5,24.78125,61.90927400875,56.34396008195313,69.107475,56.149823437500004,1964.6875,1596.30859375,2.0,1.625,194.1875,163.80078125,3910.75,3177.484375,36.06,32.606249999999996,42.631249999999994,39.96679687499999,0.9962500000000001,0.8094531250000001,9.263125,7.5262890625,0.0,0.0,-3.2642505081874997,2.6522035379023436,0.609625,0.5639765625000001,28.528125000000003,23.737617187500003,9.263125,7.5262890625,4.995229350000001,4.058623846874999,27.5825,23.763593750000002,40.502625,34.4124609375,51.931875,45.440390625,61.995,58.1203125,74.55000000000001,69.89062500000001,88.17,82.659375,116.16,108.89999999999999,0.75,0.796875,0.25,0.234375,0.0,0.0,1.0,0.8125,0.0,0.0,0.0,0.0,885.21,719.233125,14.1875,11.52734375,1.6875,1.58203125,0.8125,0.76171875,0.0,0.0,2.625,2.7890625,0.0,0.0,0.0,0.0,0.8125,0.76171875,1.1875,0.98828125,2.5,2.03125,4.625,3.7578125,36.06,32.606249999999996,4.4375,3.60546875,0.42374999999999996,0.34429687499999995,2.0056249999999998,1.6977734375,0.5353125,0.46248046875000004,1.4703125,1.23529296875,3.4759375,2.93306640625,2.7,2.19375,88.5,74.34375,0.8154847981309296,"dict_items([('Ru', 1.0), ('Hf', 3.0), ('K', 12.0)])",0.5106995606394482
38_250_1,0.0,0.12,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2055.1732673267325,25.0,1.1427212178877253,0.0030408638524295076,3.0,3.0,22.875,18.5859375,60.108470870000005,57.420105579375004,48.824730625,39.670093632812495,1618.625,1315.1328125,2.625,2.1328125,187.875,152.6484375,3122.0,2536.625,34.7975,32.22234375,48.9625,45.90234375,1.08375,0.8805468750000001,8.18875,6.653359375,0.0,0.0,-3.1000546372500004,2.518794392765625,0.6573749999999999,0.5567890624999999,28.497500000000002,23.154218750000002,8.18875,6.653359375,5.104812475,4.1476601359375,27.7725,22.56515625,42.12175,34.223921875,52.082499999999996,45.5721875,71.045,62.164375,86.50000000000001,75.68750000000001,103.070375,90.186578125,140.4725,122.91343749999999,0.75,0.796875,0.25,0.234375,0.0,0.0,1.0,0.8125,0.0,0.0,0.0,0.0,768.1475,624.11984375,15.75,12.796875,1.0,0.9375,1.5,1.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.8203125,1.125,0.9140625,1.875,1.5234375,2.625,2.1328125,34.7975,32.22234375,4.125,3.3515625,0.3625,0.29453124999999997,1.9487499999999998,1.583359375,0.526875,0.4339453125,1.421875,1.1552734375,3.370625,2.7386328125,2.91875,2.371484375,92.47625,84.743984375,0.2280097026843317,"dict_items([('Ru', 2.0), ('Mn', 2.0), ('K', 12.0)])",0.25269371559495446
62_250_0,0.0,0.12,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,250.0,2552.3503737520696,21.0,1.040372670807454,0.004125690361979004,3.0,3.0,22.375,18.1796875,61.70804667625001,55.92050326101563,47.576964000000004,38.65628325,1714.75,1393.234375,2.125,1.7265625,191.75,155.796875,2561.375,2081.1171875,35.8475,31.23796875,51.224999999999994,43.498437499999994,1.06,0.86125,8.3375,6.774218749999999,0.0,0.0,-2.75817311725,2.241015657765625,0.6685,0.56721875,28.3975,23.072968750000005,8.3375,6.774218749999999,4.995746225,4.0590438078125,27.41747125,22.503936796875,41.0078325,33.31886390625,54.868674999999996,48.010090625,73.45125,64.26984375,88.38500000000002,77.336875,105.42,92.24249999999999,135.92249999999999,118.9321875,0.75,0.796875,0.25,0.234375,0.0,0.0,1.0,0.8125,0.0,0.0,0.0,0.0,805.0225,654.08078125,10.625,8.6328125,1.5,1.40625,1.0,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.8203125,1.125,0.9140625,2.375,1.9296875,2.125,1.7265625,35.8475,31.23796875,4.125,3.3515625,0.37249999999999994,0.30265625,1.9862499999999998,1.613828125,0.535625,0.43519531250000004,1.450625,1.1786328125,3.436875,2.7924609375,2.76875,2.249609375,93.475,83.68281250000001,0.2789299908040418,"dict_items([('Ru', 2.0), ('Sc', 2.0), ('K', 12.0)])",0.1768467070422086
15_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,2092.910447761194,29.0,1.005633802816901,0.06458326213819217,6.0,3.0,24.3125,19.75390625,60.1692463325,57.36312858328125,52.245975,42.44985468750001,1803.3125,1465.19140625,2.9375,2.38671875,187.875,159.6328125,3518.875,2859.0859375,34.606875,32.4010546875,62.693749999999994,50.938671875,1.14625,0.9313281250000001,9.836875000000001,7.992460937500001,0.0,0.0,-2.7771895053750004,2.2564664731171877,0.6364375,0.54853515625,28.238750000000003,23.418828125000005,9.836875000000001,7.992460937500001,5.118489975,4.1587731046875,28.133275,23.838395312499998,41.9951875,34.76536328125,49.26875,43.11015625,66.9825,58.6096875,80.98750000000001,70.86406250000002,96.8575,84.75031249999999,126.535,110.71812499999999,0.75,0.796875,0.25,0.234375,0.0,0.0,1.0,0.8125,0.0,0.0,0.0,0.0,826.0706250000001,671.1823828125,16.75,13.609375,0.5625,0.59765625,1.9375,1.81640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8125,1.0,0.8125,1.5625,1.33984375,2.9375,2.38671875,34.606875,32.4010546875,4.1875,3.42578125,0.3734375,0.32697265625,1.9587499999999998,1.6913281249999998,0.5340625,0.46568359375,1.4246875,1.22564453125,3.3834375000000003,2.91697265625,2.9781250000000004,2.4197265625,123.875,100.6484375,0.3032333694034347,"dict_items([('Ru', 3.0), ('Cu', 1.0), ('K', 12.0)])",0.5413468969224199
58_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,14.0,250.0,2248.308080808081,72.0,1.064773735581189,0.011176144329777466,3.0,3.0,27.0,21.9375,60.82166941125001,56.75148194695313,59.429975,48.286854687499996,1908.0625,1550.30078125,2.5,2.03125,190.5625,156.77734375,3793.25,3082.015625,35.235,31.8121875,55.293749999999996,51.83789062499999,1.1087500000000001,0.900859375,10.686875,8.683085937500001,0.0,0.0,-3.1692922875625005,2.5750499836445315,0.621375,0.5645390625,28.319375,23.333164062500003,10.686875,8.683085937500001,5.0621581,4.11300345625,27.802500000000002,24.18984375,41.148875000000004,35.664570312500004,47.765625,43.599374999999995,61.995,58.1203125,74.55000000000001,69.89062500000001,88.17,82.659375,116.16,108.89999999999999,0.75,0.796875,0.25,0.234375,0.0,0.0,1.0,0.8125,0.0,0.0,0.0,0.0,897.835,729.4909375,15.5625,12.64453125,1.0625,0.99609375,1.4375,1.34765625,0.0,0.0,0.875,0.9296875,0.0,0.0,0.0,0.0,0.9375,0.87890625,1.0625,0.86328125,2.0,1.625,3.375,2.7421875,35.235,31.8121875,4.3125,3.50390625,0.40125,0.326015625,1.986875,1.6614453124999997,0.5359375000000001,0.46369140625,1.4509375,1.19775390625,3.4378125,2.85919921875,2.9250000000000003,2.3765625000000004,100.25,91.109375,0.3344448384518006,"dict_items([('Ru', 3.0), ('Hf', 1.0), ('K', 12.0)])",0.20882181860487667
16_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,2176.4500000000007,29.0,1.0499092558983671,0.006731058472008888,8.0,3.0,23.375,18.9921875,60.06062555250001,57.46496056453125,49.900725,40.5443390625,1726.875,1403.0859375,3.125,2.5390625,187.0,151.9375,3303.25,2683.890625,34.39125,32.603203125,63.762499999999996,51.807031249999994,1.1275,0.91609375,8.275,6.723437499999999,0.0,0.0,-2.4325658335,1.9764597397187502,0.645625,0.5457734375,28.262500000000003,22.96328125,8.275,6.723437499999999,5.141357475,4.1773529484375,28.35405,23.037665625000002,42.518375000000006,34.5461796875,52.855,46.248124999999995,71.97,62.973749999999995,87.42500000000001,76.49687500000002,105.545,92.35187499999999,136.91,119.79624999999999,0.75,0.796875,0.25,0.234375,0.0,0.0,1.0,0.8125,0.0,0.0,0.0,0.0,747.99375,607.7449218749999,17.25,14.015625,0.375,0.3984375,2.125,1.9921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8125,1.0,0.8125,1.375,1.1171875,3.125,2.5390625,34.39125,32.603203125,4.125,3.3515625,0.35687499999999994,0.2899609375,1.94,1.5762499999999997,0.531875,0.4321484375,1.408125,1.1441015625,3.348125,2.7203515625,2.91875,2.371484375,141.625,115.0703125,0.13377329859088916,"dict_items([('Ru', 2.0), ('Cu', 2.0), ('K', 12.0)])",0.16712566467712978
40_350_1,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,350.0,2393.8190954773872,28.0,1.0116086235489212,0.0049274711879147715,3.0,3.0,24.25,19.703125,60.113705239375,57.415198358085945,51.942687500000005,42.20343359375,1802.4375,1464.48046875,2.875,2.3359375,187.375,160.1640625,3518.125,2858.4765625,34.6475,32.36296875,62.293749999999996,50.613671874999994,1.146875,0.9318359375,10.079375,8.1894921875,0.0,0.0,-2.89379386475,2.351207515109375,0.6401249999999999,0.5446171875,28.340625000000003,23.310585937500004,10.079375,8.1894921875,5.113078725,4.1543764640625,28.0005525,23.979412968749998,41.892,34.875,49.113749999999996,42.97453125,66.74875,58.40515625,81.30000000000001,71.13750000000002,96.4825,84.42218749999999,126.285,110.49937499999999,0.75,0.796875,0.25,0.234375,0.0,0.0,1.0,0.8125,0.0,0.0,0.0,0.0,849.21,689.983125,16.5625,13.45703125,0.6875,0.64453125,1.8125,1.69921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.87890625,1.0625,0.86328125,1.625,1.3203125,2.875,2.3359375,34.6475,32.36296875,4.1875,3.42578125,0.37406249999999996,0.32630859375,1.9625,1.68734375,0.5328125,0.46701171875,1.4296875,1.2203320312500001,3.3921875,2.90767578125,3.0250000000000004,2.4578125,104.49375,86.60039062499999,0.9725243912307124,"dict_items([('Ru', 3.0), ('Ni', 1.0), ('K', 12.0)])",0.8363312128414231
34_350_0,0.02,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,350.0,2304.8250000000007,12.0,1.0539845758354751,0.016502587952949732,6.0,3.0,21.25,17.265625,61.484669448750005,56.129919411796884,44.9956,36.558925,1497.25,1216.515625,2.0,1.625,188.125,152.8515625,2405.5,1954.46875,34.968333333749996,32.06218749960937,48.9625,45.90234375,1.05375,0.856171875,7.635000000000001,6.2034375,0.0,0.0,-2.16526801975,1.7592802660468752,0.725375,0.6205390625,28.316125000000003,23.006851562500003,7.635000000000001,6.2034375,5.13133935,4.169213221875,27.69690875,22.503738359375003,47.9312125,38.94411015625,59.3406875,51.9231015625,79.65375,69.69703125,97.89500000000001,85.65812500000001,116.2975,101.76031250000001,149.405,130.729375,0.875,0.8203125,0.125,0.1328125,0.0,0.0,1.0,0.8125,0.0,0.0,0.0,0.0,693.6475,563.58859375,17.75,14.421875,0.375,0.3984375,0.875,0.9296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.8203125,1.125,0.9140625,1.25,1.171875,2.0,1.625,34.968333333749996,32.06218749960937,4.0,3.25,0.33375,0.29203124999999996,1.9362499999999998,1.5732031249999998,0.525625,0.4352734375,1.410625,1.1461328125,3.346875,2.7193359375000004,2.79375,2.269921875,111.0,90.1875,0.9159837194018374,"dict_items([('Ru', 2.0), ('Mg', 2.0), ('K', 12.0)])",0.5743606164273608
87_350_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,350.0,2536.212871287129,42.0,1.02,0.0089253177088953,3.0,3.0,24.875,20.2109375,60.640305790000006,56.921510341875006,53.6331,43.576893749999996,1971.4375,1601.79296875,2.375,1.9296875,190.25,160.109375,3342.625,2715.8828125,35.4225,32.008593749999996,56.1125,45.591406250000006,1.1575,0.94046875,11.190625,9.0923828125,0.0,0.0,-3.43146458975,2.7880649791718746,0.6296875,0.5605820312500001,28.215000000000003,23.4440625,11.190625,9.0923828125,5.04535935,4.099354471875,27.8,23.9675,41.22075,35.085703125,54.38249999999999,47.584687499999994,72.21187499999999,63.185390625,87.45517500000001,76.523278125,111.732,97.7655,143.08499999999998,125.19937499999999,0.75,0.796875,0.25,0.234375,0.0,0.0,1.0,0.8125,0.0,0.0,0.0,0.0,958.335,778.6471875,15.125,12.2890625,1.125,1.0546875,1.375,1.2890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8125,1.0,0.8125,2.125,1.7265625,2.375,1.9296875,35.4225,32.008593749999996,4.25,3.453125,0.39749999999999996,0.32296874999999997,1.9849999999999999,1.6784374999999998,0.5296875,0.45720703125000006,1.4553125,1.22123046875,3.4403125,2.89966796875,2.896875,2.3537109375,110.0625,89.42578125,0.21776408811445455,"dict_items([('Ru', 1.0), ('Mo', 3.0), ('K', 12.0)])",0.8690572448075994
33_350_0,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,350.0,2368.0541871921178,12.0,0.9613804437140512,0.005724754374508085,6.0,3.0,23.25,20.296875,60.881268280625,56.695608006914064,49.7934125,43.64319921875,1688.5,1412.59375,2.375,1.9765625,188.4375,159.03515625,3070.0,2660.875,34.895416666875,32.130546874804686,55.293749999999996,51.83789062499999,1.109375,0.9013671875,9.516875,7.8620703125,0.0,0.0,-2.6435405985000004,2.2855352723437505,0.6763125,0.54950390625,28.2655625,23.390339843750002,9.516875,7.8620703125,5.1134809125,4.15470324140625,27.804704375,24.187501601562502,44.70160625,36.320055078125,52.511593749999996,45.94764453125,70.824375,61.971328125,86.22250000000001,75.4446875,102.23375,89.45453125,132.7825,116.1846875,0.8125,0.76171875,0.1875,0.19921875,0.0,0.0,1.0,0.8125,0.0,0.0,0.0,0.0,798.8975,649.10421875,17.0,13.8125,0.5625,0.59765625,1.3125,1.39453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.87890625,1.0625,0.86328125,1.5,1.40625,2.375,1.9765625,34.895416666875,32.130546874804686,4.125,3.4921875,0.36187499999999995,0.316640625,1.9568749999999997,1.6933203124999998,0.5309375000000001,0.46900390625,1.4259375,1.22431640625,3.3828125,2.91763671875,2.9156250000000004,2.3689453125,108.5625,88.20703125,0.9470939440664604,"dict_items([('Ru', 3.0), ('Mg', 1.0), ('K', 12.0)])",0.8023629735718937
51_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,12.0,300.0,1909.9646464646466,74.0,1.2126592855650722,0.01228935304667692,3.0,3.0,30.875,25.0859375,60.707403364375004,56.858606365898446,70.1106,56.9648625,2143.1875,1741.33984375,2.375,1.9296875,191.75,161.515625,5024.5,4082.40625,35.10375,31.935234375,57.36874999999999,46.612109374999996,1.195,0.9709375,13.971250000000001,11.351640625000002,0.0,0.0,-3.8275944991250004,3.1099205305390627,0.607375,0.5660859375,28.254375000000003,23.480976562500004,13.971250000000001,11.351640625000002,5.19003435,4.216902909375,27.78875,23.956953125000002,36.133875,32.575125,45.6825,42.82734375,61.995,58.1203125,74.55000000000001,69.89062500000001,88.17,82.659375,116.16,108.89999999999999,0.75,0.796875,0.25,0.234375,0.0,0.0,1.0,0.8125,0.0,0.0,0.0,0.0,1108.1475,900.3698437500001,15.3125,12.44140625,1.3125,1.23046875,1.1875,1.11328125,0.0,0.0,2.625,2.7890625,0.0,0.0,0.0,0.0,0.8125,0.76171875,1.1875,0.98828125,2.125,1.7265625,5.0,4.0625,35.10375,31.935234375,4.4375,3.60546875,0.41625,0.338203125,1.9878124999999998,1.6810742187499998,0.5325,0.45984375000000005,1.4553125,1.22123046875,3.443125,2.9023046875,2.925,2.3765625,84.1875,78.92578125,0.2889398227961242,"dict_items([('Ru', 1.0), ('W', 3.0), ('K', 12.0)])",0.41665922493117036
69_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,250.0,2221.130653266332,30.0,1.0455764075067029,0.004365791560563826,4.0,3.0,22.625,18.3828125,60.58495636000001,56.97340043250001,47.89935,38.918221875,1271.6875,1033.24609375,3.5,2.84375,184.25,154.484375,2753.875,2237.5234375,31.9318749999375,34.90886718755859,42.631249999999994,39.96679687499999,1.061875,0.8627734375,5.4883750000000004,4.4593046874999995,0.0,0.0,-1.6303193669375,1.324634485636719,0.6553749999999999,0.5846640625,28.464375000000004,23.677851562500003,5.4883750000000004,4.4593046874999995,5.4769410375000005,4.450014592968751,28.138323125,24.2846779296875,43.5819375,37.29931640625,56.81999999999999,49.717499999999994,77.4825,67.7971875,94.80000000000001,82.95000000000002,113.295,99.13312499999999,148.785,130.186875,0.75,0.796875,0.25,0.234375,0.0,0.0,1.0,0.8125,0.0,0.0,0.0,0.0,545.2125,442.98515624999993,18.6875,15.18359375,0.1875,0.19921875,2.3125,2.16796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,0.76171875,1.1875,0.98828125,1.0,0.9375,3.5,2.84375,31.9318749999375,34.90886718755859,4.0625,3.30078125,0.33843749999999995,0.27498046875,1.9024999999999999,1.6010937499999998,0.5221875,0.45017578125,1.3803125,1.1509179687500002,3.2828125,2.75201171875,2.79375,2.2699218749999996,105.9375,86.07421875,0.08462297988013084,"dict_items([('Ru', 1.0), ('Zn', 3.0), ('K', 12.0)])",0.09572328692815761
67_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,250.0,2594.2964824120604,30.0,1.0482019892884462,0.013874827434854438,4.0,3.0,24.375,19.8046875,60.380230195,57.16533121218751,52.360600000000005,42.5429875,1677.0625,1424.74609375,3.0,2.4375,187.25,160.296875,3407.625,2768.6953125,33.8589583333125,33.10222656251953,55.293749999999996,51.83789062499999,1.130625,0.9186328125000001,9.428625,7.955835937500001,0.0,0.0,-2.6246485738125003,2.3056080485742187,0.636625,0.5483359375,28.298125000000002,23.3557421875,9.428625,7.955835937500001,5.2227286625,4.24346703828125,27.987774375,23.9929897265625,42.175312500000004,34.57398046875,49.394999999999996,43.220625,67.1575,58.762812499999995,81.30000000000001,71.13750000000002,96.545,84.47687499999999,127.035,111.15562499999999,0.75,0.796875,0.25,0.234375,0.0,0.0,1.0,0.8125,0.0,0.0,0.0,0.0,784.5025,648.88609375,17.0625,13.86328125,0.5625,0.59765625,1.9375,1.81640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.87890625,1.0625,0.86328125,1.5,1.40625,3.0,2.4375,33.8589583333125,33.10222656251953,4.1875,3.42578125,0.3728125,0.32763671874999994,1.9524999999999997,1.6979687499999998,0.5315625,0.46833984375000004,1.4209375,1.2296289062499999,3.3734375,2.92759765625,2.9562500000000003,2.401953125,106.0625,86.17578125,0.13989290311948158,"dict_items([('Ru', 3.0), ('Zn', 1.0), ('K', 12.0)])",0.16631571063474382
90_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,10.0,300.0,2540.7035175879396,77.0,0.93,0.013594981122968293,2.0,3.0,31.4375,25.54296875,60.38674387375001,57.15922463835938,71.6812875,58.241046093750015,1931.875,1569.6484375,2.9375,2.38671875,187.8125,157.82421875,5645.125,4586.6640625,34.4475,32.55046875,70.94375,57.641796875,1.165,0.9465625000000001,11.873125,9.646914062499999,0.0,0.0,-3.05691527975,2.483743664796875,0.6071875,0.56626171875,28.410000000000004,23.626875000000002,11.873125,9.646914062499999,5.3968449750000005,4.3849365421875,24.77,22.675,36.133875,32.575125,45.6825,42.82734375,61.995,58.1203125,74.55000000000001,69.89062500000001,88.17,82.659375,116.16,108.89999999999999,0.75,0.796875,0.25,0.234375,0.0,0.0,1.0,0.8125,0.0,0.0,0.0,0.0,928.8975,754.72921875,17.0,13.8125,0.75,0.703125,1.75,1.640625,0.0,0.0,2.625,2.7890625,0.0,0.0,0.0,0.0,0.8125,0.76171875,1.1875,0.98828125,1.5625,1.26953125,5.5625,4.51953125,34.4475,32.55046875,4.4375,3.60546875,0.40425,0.32845312499999996,1.9789999999999999,1.6728125,0.5349375000000001,0.46212890625,1.4440625,1.2106835937499998,3.4230625000000003,2.88349609375,3.065625,2.4908203125,111.75,90.796875,0.1699672072669393,"dict_items([('Ru', 1.0), ('Ir', 3.0), ('K', 12.0)])",0.34457767584356597
