,16 2TH,18 2TH,22 2TH,26 2TH,28 2TH,36 2TH,41 2TH,46 2TH,51 2TH,Atomic Number_wt-mad,Atomic Number_wt-mean,Atomic Volume_wt-mad,Atomic Volume_wt-mean,Atomic Weight_wt-mad,Atomic Weight_wt-mean,Bi Loading,Boiling Temperature_wt-mad,Boiling Temperature_wt-mean,Ca Loading,Co Loading,Conductivity_wt-mad,Conductivity_wt-mean,Covalent Radius_wt-mad,Covalent Radius_wt-mean,Cr Loading,Cu Loading,Density_wt-mad,Density_wt-mean,Dipole Polarizability_wt-mad,Dipole Polarizability_wt-mean,Eighth Ionization Energy_wt-mad,Eighth Ionization Energy_wt-mean,Electron Affinity_wt-mad,Electron Affinity_wt-mean,Electronegativity_wt-mad,Electronegativity_wt-mean,Element Dictionary,Fe Loading,Fifth Ionization Energy_wt-mad,Fifth Ionization Energy_wt-mean,First Ionization Energy_wt-mad,First Ionization Energy_wt-mean,Fourth Ionization Energy_wt-mad,Fourth Ionization Energy_wt-mean,Fusion Enthalpy_wt-mad,Fusion Enthalpy_wt-mean,GS Bandgap_wt-mad,GS Bandgap_wt-mean,GS Energy_wt-mad,GS Energy_wt-mean,Heat Capacity (Mass)_wt-mad,Heat Capacity (Mass)_wt-mean,Heat Capacity (Molar)_wt-mad,Heat Capacity (Molar)_wt-mean,Heat Fusion_wt-mad,Heat Fusion_wt-mean,Hf Loading,In Loading,Ir Loading,IsAlkali_wt-mad,IsAlkali_wt-mean,IsDBlock_wt-mad,IsDBlock_wt-mean,IsFBlock_wt-mad,IsFBlock_wt-mean,IsMetal_wt-mad,IsMetal_wt-mean,IsMetalloid_wt-mad,IsMetalloid_wt-mean,IsNonmetal_wt-mad,IsNonmetal_wt-mean,K Loading,Measured Conversion,Melting Temperature_wt-mad,Melting Temperature_wt-mean,Mendeleev Number_wt-mad,Mendeleev Number_wt-mean,Mg Loading,Mn Loading,Mo Loading,Ni Loading,Number Unfilled Electrons_wt-mad,Number Unfilled Electrons_wt-mean,Number Valence Electrons_wt-mad,Number Valence Electrons_wt-mean,Number d-shell Unfilled Electrons_wt-mad,Number d-shell Unfilled Electrons_wt-mean,Number d-shell Valance Electrons_wt-mad,Number d-shell Valance Electrons_wt-mean,Number f-shell Unfilled Electrons_wt-mad,Number f-shell Unfilled Electrons_wt-mean,Number f-shell Valance Electrons_wt-mad,Number f-shell Valance Electrons_wt-mean,Number p-shell Unfilled Electrons_wt-mad,Number p-shell Unfilled Electrons_wt-mean,Number p-shell Valance Electrons_wt-mad,Number p-shell Valance Electrons_wt-mean,Number s-shell Unfilled Electrons_wt-mad,Number s-shell Unfilled Electrons_wt-mean,Number s-shell Valance Electrons_wt-mad,Number s-shell Valance Electrons_wt-mean,Os Loading,Pd Loading,Periodic Table Column_wt-mad,Periodic Table Column_wt-mean,Periodic Table Row_wt-mad,Periodic Table Row_wt-mean,Polarizability_wt-mad,Polarizability_wt-mean,Pt Loading,Re Loading,Rh Loading,Ru Loading,Sc Loading,Second Ionization Energy_wt-mad,Second Ionization Energy_wt-mean,Seventh Ionization Energy_wt-mad,Seventh Ionization Energy_wt-mean,Sixth Ionization Energy_wt-mad,Sixth Ionization Energy_wt-mean,Sr Loading,Third Ionization Energy_wt-mad,Third Ionization Energy_wt-mean,W Loading,XRD 2TH 11.10,XRD 2TH 12.79,XRD 2TH 16.19,XRD 2TH 17.50,XRD 2TH 18.15,XRD 2TH 18.94,XRD 2TH 19.60,XRD 2TH 21.84,XRD 2TH 26.74,XRD 2TH 28.61,XRD 2TH 32.10,XRD 2TH 33.59,XRD 2TH 34.26,XRD 2TH 35.35,XRD 2TH 36.03,XRD 2TH 37.12,XRD 2TH 38.49,XRD 2TH 40.14,XRD 2TH 40.83,XRD 2TH 46.27,XRD 2TH 50.54,XRD 2TH 53.42,Y Loading,Zn Loading,Zunger Pseudopotential (d)_wt-mad,Zunger Pseudopotential (d)_wt-mean,Zunger Pseudopotential (p)_wt-mad,Zunger Pseudopotential (p)_wt-mean,Zunger Pseudopotential (pi)_wt-mad,Zunger Pseudopotential (pi)_wt-mean,Zunger Pseudopotential (s)_wt-mad,Zunger Pseudopotential (s)_wt-mean,Zunger Pseudopotential (sigma)_wt-mad,Zunger Pseudopotential (sigma)_wt-mean,ammonia_concentration,n_averaged,n_elements,phi_wt-mad,phi_wt-mean,reactor_number,space_velocity,standard error,temperature,predictions
86_300_0,0.0,0.0,0.0,0.0,0.3275840426696064,0.3537242765668012,0.2818582187418173,1.7754926653285494,0.3088640107472358,875.0,25.0,2116.5002085351393,60.5194928975,4246.568734180833,53.952475,0.0,6707017.041666666,1940.875,0.0,0.0,12959.375,108.75,31814.75,189.75,0.0,0.0,27214071.5,3473.25,770.5508916666666,35.2225,20014.5764,134.10999999999999,4280.573333333333,57.949999999999996,2.0029333333333335,1.1600000000000001,"dict_items([('Ru', 2), ('Mo', 2.0), ('K', 12)])",0.0,4718.38859375,68.80624999999999,31.71176886199935,5.062113725000001,2762.2935375,51.482499999999995,294.28009999999995,11.26,0.0,0.0,-23.451143353197235,-3.3282474522500003,0.26119275,0.628875,730.9566,28.215000000000003,294.28009999999995,11.26,0.0,0.0,0.0,0.25,0.75,0.16666666666666666,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12,0.007846155,1830249.823975,940.2725,563.1666666666667,15.5,0.0,0.0,0.02,0.0,7.333333333333333,2.0,12.5,2.5,2.6666666666666665,1.0,6.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,12.5,2.5,19.833333333333336,4.25,770.5508916666666,35.2225,0.0,0.0,0.0,0.02,0.0,598.9702083333334,27.8375,12632.811335999999,103.878,6994.352662610001,83.15345,0.0,1396.1747090000001,41.304500000000004,0.0,0.032120535981508117,0.03900696531136108,0.06803342610784477,0.10458779684527604,0.14480107516619029,0.1464617185759986,0.15149370281551458,0.09628971599420008,0.016585108314614544,0.2810602237975799,0.004887577619609951,0.0030596123881887483,-0.00018372882198732995,0.07894540901033001,0.020678274025566518,0.025153201457017653,0.02145860430708876,0.023693171796124683,0.1680078996712152,0.07225938883010236,0.05026784470464448,0.033490555489707814,0.0,0.0,0.17248333333333332,0.39499999999999996,3.376858333333333,1.9825,0.21363645833333336,0.531875,1.8882302083333335,1.450625,10.316540625000002,3.433125,0.93,2.0,3.0,12.069375000000003,2.94375,5.0,2111.275,0.007846155,300.0,0.2670473043549999
107_300_0,0.5185821985104315,1.0605528083720834,0.4529198859728112,0.4880863079145499,0.7496359870269096,0.7952281257480465,0.0,1.6985768982272733,0.0,966.0,25.875,2380.8922414247186,61.84221508125,4786.069477255833,56.309725,0.0,4212000.0,1620.0,0.0,0.0,10216.580833333333,101.725,30810.25,188.25,0.0,0.0,21234224.0,3102.0,725.3667666666665,34.82875,17990.8608,116.16,3129.965,52.574999999999996,1.7800000000000005,1.1125,"dict_items([('Ru', 2), ('In', 2.0), ('K', 12)])",0.0,5124.5067,61.995,28.556280172877806,4.898854975000001,3012.5092874999996,52.4325,102.96985233333334,6.986375,0.0,0.0,-9.96041621639869,-2.305834226,0.2564985,0.626625,765.1400000000001,28.550000000000004,102.96985233333334,6.986375,0.0,0.02,0.0,0.25,0.75,0.041666666666666664,0.125,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12,0.134311166,710627.8145999999,631.99125,831.9166666666666,18.625,0.0,0.0,0.0,0.0,6.25,1.875,24.75,3.375,0.375,0.375,12.041666666666668,2.125,0.0,0.0,0.0,0.0,1.0416666666666667,0.625,0.041666666666666664,0.125,0.5833333333333334,0.875,1.5,1.125,0.0,0.0,24.75,3.375,19.833333333333336,4.25,725.3667666666665,34.82875,0.0,0.0,0.0,0.02,0.0,631.7151833787501,28.1762875,10365.2652,88.17,7410.270000000001,74.55000000000001,0.0,1412.4025340000003,41.417,0.0,0.11758514766725832,0.08164629877333388,0.33988150960997,0.05322160459830892,0.05504670470473797,0.07771598099797558,0.08509112074234823,0.1595441123109776,0.24084504434821946,0.31543457614650605,0.2445873227647103,0.13722627540434745,0.19113012533763316,0.21508482499398168,0.37071816947420894,0.2430172832986328,0.15286135885356547,0.12314831504078964,0.0778838765753465,0.3991942711433621,0.016506701737509552,0.060552056316886,0.0,0.0,0.148975,0.37875,3.0424333333333333,1.9337499999999999,0.189115625,0.5181250000000001,1.710546875,1.415625,9.316844791666666,3.349375,1.0470275070000001,3.0,3.0,10.9725,2.85,12.0,2192.931034,0.016839121000000002,300.0,0.38252124161000006
85_300_0,0.0,0.0,0.17710614014267634,0.0,0.32981862690611763,1.1198808385748364,0.31280068777382297,1.8026826333539103,0.3816978937942821,879.375,25.125,2112.2751150994914,60.398680005,4271.706559451666,54.27185,0.0,6601403.229166666,1910.3125,0.0,0.0,12802.96875,107.4375,31730.916666666664,189.25,0.0,0.0,28237561.916666664,3603.875,766.1755583333332,35.0225,18675.1474,125.13499999999999,4416.303333333333,59.787499999999994,2.00725,1.1625,"dict_items([('Ru', 3), ('Mo', 1.0), ('K', 12)])",0.0,4484.847859375001,65.40062499999999,31.81672716524791,5.0788681,2606.6940375,48.582499999999996,296.09321562499997,11.329375,0.0,0.0,-22.72386573254352,-3.2250303147499997,0.26085529166666666,0.6280625,730.9566,28.215000000000003,296.09321562499997,11.329375,0.0,0.0,0.0,0.25,0.75,0.16666666666666666,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12,0.207592836,1795090.9870999998,922.21,576.7916666666667,15.875,0.0,0.0,0.01,0.0,6.875,1.875,13.125,2.625,2.333333333333333,0.875,6.5,1.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,13.125,2.625,19.833333333333336,4.25,766.1755583333332,35.0225,0.0,0.0,0.0,0.03,0.0,599.7770833333334,27.875,11677.670688,96.024,6632.518226305001,78.85172500000002,0.0,1399.0056265,41.38825,0.0,0.037763355446491946,0.029490839172623136,0.08793978724742878,0.10452722285152848,0.1267929260997087,0.13894109088627585,0.14129613323429455,0.10287585377176513,0.029072376331528905,0.2599808015017277,0.01550370355238059,-0.001818282733985905,0.006439403442051943,0.040164942603105096,0.04020169954455293,0.03442355871812928,0.023337847971303238,0.025366150073791283,0.19403780009804172,0.10294082019777252,0.04704157800162628,0.05397755294854237,0.0,0.0,0.17139166666666666,0.39249999999999996,3.3725999999999994,1.9799999999999998,0.2145151041666667,0.5340625,1.8821286458333337,1.4459375,10.294942187500002,3.4259375,0.98,2.0,3.0,12.261562500000002,2.990625,4.0,2271.25,0.008592479,300.0,0.3086191296899998
38_300_1,0.0,0.4355180585956333,0.0,0.0,0.5783286460483374,0.42700638643290745,0.0,1.86319302295788,0.4818455058091189,671.0,22.875,2036.2434464298994,60.108470870000005,3175.338245951105,48.824730625,0.0,4202490.041666667,1618.625,0.0,0.0,7006.925462499999,92.47625,30561.0,187.875,0.0,0.0,21537637.333333336,3122.0,721.8161416666666,34.7975,24539.141024999997,140.4725,2443.2287499999998,48.9625,1.6509125,1.08375,"dict_items([('Ru', 2), ('Mn', 2.0), ('K', 12)])",0.0,5508.11885,71.045,32.56050747375056,5.104812475,2919.4845375,52.082499999999996,146.94711875000002,8.18875,0.0,0.0,-19.95684821574114,-3.1000546372500004,0.32299025,0.6573749999999999,759.74335,28.497500000000002,146.94711875000002,8.18875,0.0,0.0,0.0,0.25,0.75,0.16666666666666666,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12,0.46879234700000005,1142627.087725,768.1475,582.75,15.75,0.0,0.02,0.0,0.0,6.25,1.875,14.0,2.625,2.6666666666666665,1.0,6.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.875,1.5,1.125,0.0,0.0,14.0,2.625,17.875,4.125,721.8161416666666,34.7975,0.0,0.0,0.0,0.02,0.0,592.757725,27.7725,12201.625598062497,103.070375,8433.75,86.50000000000001,0.0,1515.596727333333,42.12175,0.0,0.037456517863370266,0.029728763446719413,0.061796360646981165,0.10178592177055627,0.1435438870743759,0.14700239663040698,0.148221175331643,0.10228126534200807,0.008754132798504316,0.05265044607628151,0.010765191636032888,0.01123776070535781,0.011591388341087541,0.08103433191256235,0.03973805805702803,0.05321863219281893,0.04344718381044918,0.033228276451464187,0.01571042145101821,0.11218884247604294,0.010428849082296118,0.04728645717377007,0.0,0.0,0.12687500000000002,0.3625,3.143983333333333,1.9487499999999998,0.20460312500000002,0.526875,1.741796875,1.421875,9.566957291666668,3.370625,1.142721218,3.0,3.0,11.772291666666668,2.91875,0.0,2055.173267,0.011298785,300.0,0.4378651493550002
122_300_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.25,60.5,192.05005203217075,13.858212439999999,21504.316092250003,146.64350000000002,0.0,20811844.0,4562.0,0.0,0.0,17424.0,132.0,20592.25,143.5,0.0,0.0,305026225.0,17465.0,73.96,8.6,0.0,0.0,15913.822500000002,126.15,4.840000000000001,2.2,"dict_items([('Ru', 2), ('Ir', 2.0)])",0.0,0.0,0.0,66.6469773376,8.16376,0.0,0.0,1588.421025,39.855000000000004,0.0,0.0,-81.3887705531877,-9.02157251,0.03404025,0.1845,604.1764,24.58,1588.421025,39.855000000000004,0.0,0.0,0.02,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.341204725,7144929.0,2673.0,3364.0,58.0,0.0,0.0,0.0,0.0,12.25,3.5,240.25,15.5,9.0,3.0,49.0,7.0,0.0,0.0,49.0,7.0,0.0,0.0,0.0,0.0,0.25,0.5,2.25,1.5,0.0,0.0,72.25,8.5,30.25,5.5,73.96,8.6,0.0,0.0,0.0,0.02,0.0,140.44880000000003,8.38,0.0,0.0,0.0,0.0,0.0,405.27045,14.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23814400000000002,0.488,2.1432960000000003,1.464,0.09703225,0.3115,1.32825625,1.1524999999999999,6.846072250000001,2.6165000000000003,1.137931034,3.0,2.0,29.975625,5.475,4.0,1961.769002,0.002858065,300.0,0.2296311767199999
106_300_0,0.504246746483382,0.0,0.5038885352946743,0.6310434632270939,0.37344031942785705,0.7930693140432652,0.363493117980866,1.7772646799917666,0.3131567224021836,954.3333333333334,25.5625,2350.7789609027323,61.060041096875004,4713.037151164166,55.450475,0.0,4549675.0,1749.875,0.0,0.0,10437.534166666666,103.925,30851.166666666664,188.5,0.0,0.0,23399060.666666668,3418.25,725.3016833333332,34.825625,17990.8608,116.16,3399.353333333333,57.099999999999994,1.8220000000000005,1.13875,"dict_items([('Ru', 3), ('In', 1.0), ('K', 12)])",0.0,5124.5067,61.995,29.129776213033264,4.997238725000001,2818.5986624999996,49.0575,135.4861145,9.192562500000001,0.0,0.0,-11.722791387741667,-2.7138237016250004,0.25662641666666663,0.6269374999999999,760.6510000000001,28.3825,135.4861145,9.192562500000001,0.0,0.01,0.0,0.25,0.75,0.0625,0.1875,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12,0.240107882,863637.6870999999,768.069375,778.875,17.4375,0.0,0.0,0.0,0.0,6.041666666666667,1.8125,22.458333333333332,3.0625,0.5625,0.5625,10.979166666666668,1.9375,0.0,0.0,0.0,0.0,0.5208333333333334,0.3125,0.020833333333333332,0.0625,0.625,0.9375,1.4166666666666665,1.0625,0.0,0.0,22.458333333333332,3.0625,19.833333333333336,4.25,725.3016833333332,34.825625,0.0,0.0,0.0,0.03,0.0,628.7581123143751,28.04439375,10365.2652,88.17,7410.270000000001,74.55000000000001,0.0,1413.3403390000003,41.444500000000005,0.0,0.06527381144164926,0.06324339623589396,0.21130280866053747,0.054337164310302534,0.07823858073345329,0.0887506166726721,0.09507156653746653,0.12368548709659676,0.16648805004436024,0.6693624006239172,0.20319905016878612,0.1284537672671507,0.14959739941118222,0.18785854873522276,0.31645715235362354,0.21850238986288484,0.14777000661722614,0.1144469964833964,0.2729664964510249,0.3753413167927273,0.060844249136441625,0.07486829328312908,0.0,0.0,0.1511875,0.38437499999999997,3.07685,1.955625,0.19242343750000002,0.5271875,1.7260286458333332,1.4284375,9.413333854166666,3.3840624999999998,1.037277147,3.0,3.0,11.333437500000002,2.94375,11.0,2401.133005,0.032394592,300.0,0.35956990336500005
73_300_0,0.4124756836542716,0.0,0.0,0.0,0.3398592994018088,0.0,0.3278708665179764,1.7304644087218437,0.3832264310735383,837.4583333333333,24.875,3034.09196755672,62.887570635625,4081.2525993266668,53.750600000000006,0.0,4044997.5,1706.75,0.0,0.0,8583.7575,101.025,34782.0,191.8125,0.0,0.0,16520630.666666666,3125.75,935.8408708333333,35.819375,17157.9617125,123.80375,2868.081727083333,55.608124999999994,1.438297916666667,1.086875,"dict_items([('Ru', 3), ('Sr', 1.0), ('K', 12)])",0.0,5126.831099999999,66.47,28.944178999935787,4.99151935,2903.2389749999998,49.245,152.33839791666668,9.451250000000002,0.0,0.0,-10.587183416077446,-2.652324429125,0.2738605,0.6315,761.2078437499999,28.385625000000005,152.33839791666668,9.451250000000002,0.0,0.0,0.0,0.5416666666666666,0.8125,0.0625,0.1875,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12,0.842363016,1074039.9258499998,806.835,295.91666666666663,13.25,0.0,0.0,0.0,0.0,2.5,1.5,8.708333333333332,2.375,0.5625,0.5625,3.0625,1.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.9375,1.4166666666666665,1.0625,0.0,0.0,8.708333333333332,2.375,19.833333333333336,4.25,935.8408708333333,35.819375,0.0,0.0,0.0,0.03,0.0,545.761363104375,27.55438125,10596.1851,94.795,7629.397500000001,80.22500000000001,0.01,1654.9014031666666,42.37325,0.0,0.007181258806950162,0.008143058938662127,0.07683544738937657,0.08753783784766223,0.10882127552397236,0.12804609699960254,0.13893520535591686,0.09411902575939253,0.019648233657505856,0.2813978248229931,0.017481200340413002,0.003425317294899461,0.003413173415395905,0.020219276513524058,0.040979824497192334,0.039071735213291936,0.022436910749228024,0.02619680278956887,0.12698209667721905,0.09898286226968228,0.04873353166423738,0.012597290076237113,0.0,0.0,0.19442956249999999,0.4014375,3.596625,1.998125,0.23296510416666666,0.5396875,1.9956286458333334,1.4584375,10.951542187499998,3.4565625,1.0899898890000002,4.0,3.0,9.547500000000001,2.85,5.0,1963.090452,0.047738585,300.0,0.8668946875949993
90_300_0,0.6702431708136629,0.0,0.3266272038437812,0.0,0.34085143254501915,1.1300632348492812,0.34027523046987085,1.6541709245870992,0.2842376831260225,1467.0833333333333,31.4375,2084.636742708867,60.38674387375001,7941.935416691251,71.6812875,0.0,6540040.833333334,1931.875,0.0,0.0,13652.125,111.75,30676.041666666668,187.8125,0.0,0.0,67338814.41666666,5645.125,693.8874749999999,34.4475,17990.8608,116.16,7110.928541666666,70.94375,2.0271000000000003,1.165,"dict_items([('Ru', 1), ('Ir', 3.0), ('K', 12)])",0.0,5124.5067,61.995,37.18099372832798,5.3968449750000005,2782.5210749999997,45.6825,324.71018020833327,11.873125,0.0,0.0,-19.503817208395084,-3.05691527975,0.2278977083333333,0.6071875,745.8571999999999,28.410000000000004,324.71018020833327,11.873125,0.0,0.0,0.03,0.25,0.75,0.16666666666666666,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12,0.16996720699999998,1759495.9702249998,928.8975,674.3333333333333,17.0,0.0,0.0,0.0,0.0,4.166666666666666,1.5625,59.333333333333336,5.5625,1.5,0.75,8.166666666666668,1.75,0.0,0.0,12.25,2.625,0.0,0.0,0.0,0.0,0.5416666666666666,0.8125,1.5833333333333335,1.1875,0.0,0.0,17.625,2.9375,22.1875,4.4375,693.8874749999999,34.4475,0.0,0.0,0.0,0.01,0.0,599.31015,24.77,10365.2652,88.17,7410.270000000001,74.55000000000001,0.0,1341.9398497500001,36.133875,0.0,0.037741858113053486,0.0373927508555423,0.1030835204675818,0.127129911513641,0.13980089530083306,0.15133521379759496,0.16055488641414864,0.11551666318527427,0.04550386579553538,0.3609893269332168,0.028226714030896626,0.008977770077346797,0.027398592715062262,0.1226271123980172,0.09746350686490116,0.05202686742095803,0.03802422015294888,0.033157996644687014,0.16705644296465713,0.1159578905663083,0.08238845365967377,0.04581741896100396,0.0,0.0,0.18137350000000002,0.40425,3.349787333333333,1.9789999999999999,0.21985931250000001,0.5349375000000001,1.8508067708333331,1.4440625,10.181328895833335,3.4230625000000003,0.93,2.0,3.0,13.488749999999998,3.065625,10.0,2540.703518,0.013594981,300.0,0.3196126711550001
62_300_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.5,22.375,2353.6487756497736,61.70804667625001,2935.8826566174557,47.576964000000004,0.0,4891610.166666666,1714.75,0.0,0.0,7331.555833333334,93.475,33172.75,191.75,0.0,0.0,13840816.708333334,2561.375,843.9696416666666,35.8475,21270.512025,135.92249999999999,2865.185,51.224999999999994,1.5476000000000003,1.06,"dict_items([('Ru', 2), ('Sc', 2.0), ('K', 12)])",0.0,6401.64369375,73.45125,30.411860427319596,4.995746225,3687.1584993975002,54.868674999999996,152.92364583333335,8.3375,0.0,0.0,-15.241376300070089,-2.75817311725,0.3482885,0.6685,749.5046833333334,28.3975,152.92364583333335,8.3375,0.0,0.0,0.0,0.25,0.75,0.16666666666666666,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12,0.591565323,1276639.5648083333,805.0225,247.91666666666663,10.625,0.0,0.0,0.0,0.0,11.083333333333334,2.375,8.5,2.125,6.0,1.5,2.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.875,1.5,1.125,0.0,0.0,8.5,2.125,17.875,4.125,843.9696416666666,35.8475,0.0,0.0,0.0,0.02,0.02,559.2229199230376,27.41747125,13470.5676,105.42,9283.960400000002,88.38500000000002,0.0,1353.7049111031502,41.0078325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1403083333333333,0.37249999999999994,3.4031083333333334,1.9862499999999998,0.22049895833333333,0.535625,1.8882302083333335,1.450625,10.362178125,3.436875,1.0403726709999999,3.0,3.0,10.059791666666666,2.76875,11.0,2552.3503739999996,0.0026545229999999998,300.0,0.7423234053550004
126_300_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.375,40.25,655.672549361483,28.1518782625,8733.844053833436,91.9468875,0.0,15355294.625,3819.25,0.0,0.0,2828.2649999999994,42.15,30072.0,179.0,0.0,0.0,54285976.5,6446.5,313.71374999999995,19.424999999999997,12480.75,96.75,3110.5112500000005,47.525000000000006,2.50515,1.465,"dict_items([('Ru', 1), ('Y', 3.0)])",0.0,4446.75,57.75,44.148895589999995,6.5031,2753.99730675,45.44775,454.5681000000001,18.19,0.0,0.0,-55.95911770883487,-7.14710822375,0.075844,0.283,655.4566875,25.9125,454.5681000000001,18.19,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.287744553,4408203.0,2001.0,782.0,23.0,0.0,0.0,0.0,0.0,50.375,7.75,23.375,4.25,45.0,7.5,10.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.25,2.625,1.75,0.0,0.0,23.375,4.25,25.0,5.0,313.71374999999995,19.424999999999997,0.0,0.0,0.0,0.01,0.0,193.584136,13.358,10092.0,87.0,6486.75,69.75,0.0,551.3212125,22.5075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.2819625,0.5475,2.4332000000000003,1.58,0.093403125,0.30374999999999996,1.5729781250000001,1.27625,7.918953125,2.85625,1.00177305,3.0,2.0,16.125000000000007,3.7500000000000004,9.0,2232.935752,0.003694723,300.0,0.19054134566999995
125_300_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.0,39.0,1089.8722246601978,33.01321288,7904.2501642225,88.90585,0.0,13089924.0,3618.0,0.0,0.0,295.84,17.2,36100.0,190.0,0.0,0.0,19998784.0,4472.0,515.29,22.7,16641.0,129.0,876.1600000000001,29.6,1.4884,1.22,"dict_items([('Y', 4)])",0.0,5929.0,77.0,38.65481929,6.2173,3671.9964090000003,60.597,129.7321,11.39,0.0,0.0,-41.79105025093005,-6.464599775,0.088804,0.298,703.8409,26.53,129.7321,11.39,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.039413602,3236401.0,1799.0,144.0,12.0,0.0,0.0,0.0,0.0,81.0,9.0,9.0,3.0,81.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,9.0,3.0,25.0,5.0,515.29,22.7,0.0,0.0,0.0,0.0,0.0,149.426176,12.224,13456.0,116.0,8649.0,93.0,0.0,421.0704,20.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.3364,0.58,2.6244000000000005,1.62,0.09,0.3,1.7424000000000002,1.32,8.6436,2.94,0.857427717,3.0,1.0,10.240000000000002,3.2,7.0,1990.7793579999998,0.0042741490000000005,300.0,0.4270272878599999
36_300_0,0.4810079471529623,1.1687889913807368,0.4010091707701165,0.5228601844407414,0.5953545234967805,0.6260328622521385,0.5249636323634306,1.4051082177802598,0.0,361.0,19.0,5752.898576515592,75.84786468,1528.6770628900003,39.0983,0.0,1065024.0,1032.0,0.0,0.0,10506.25,102.5,41209.0,203.0,0.0,0.0,732736.0,856.0,1868.8328999999997,43.23,23987.8144,154.88,2342.56,48.4,0.6724,0.82,"dict_items([('K', 12)])",0.0,6832.6756,82.66,18.841357883966893,4.3406633,3710.0280999999995,60.91,5.452224999999999,2.335,0.0,0.0,-1.2045934216121224,-1.097539713,0.573049,0.757,876.1600000000002,29.600000000000005,5.452224999999999,2.335,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.12,0.100025371,113252.44089999999,336.53,9.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0,4.0,1868.8328999999997,43.23,0.0,0.0,0.0,0.0,0.0,1000.4569,31.63,13820.3536,117.56,9880.360000000002,99.40000000000002,0.0,2098.1896360000005,45.806000000000004,0.0,0.10218735511214122,0.0506279349267585,0.37211867494085504,0.05242233551029565,0.0662358405117055,0.08106837610645734,0.08386015501706029,0.20805983014086354,0.2608363242629909,0.3238037355051039,0.2546682549609037,0.09555850223649193,0.15979460186775132,0.15076174475641066,0.4432865404622718,0.17914924059639048,0.1222167005585988,0.09077327275031362,0.04759292199993802,0.35838177545506217,-0.0012986712246349024,0.059037411198369937,0.0,0.0,0.1369,0.36999999999999994,4.6225,2.15,0.37210000000000004,0.61,2.3716000000000004,1.54,13.616100000000001,3.69,1.022823331,6.0,1.0,5.0625,2.25,13.0,2336.425,0.005619397,300.0,0.32394956483999954
