,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
631,0.12966283162434897,0.10988887151082356,-0.07981131320549813,-0.005774118932696304,10,sqrt,20,0.4,5,5,10,"{'n_estimators': 10, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 10}",352,-0.06328770261622374,-0.0002359728402274719,-0.00208795011009677,-0.0024883045363821577,-0.1759199464039134,-0.014598079421479282,0.0032935801831080655,0.0007469588341768466,0.07188117625813968,0.0063068723652894764
632,0.14269359906514487,0.10819172859191895,-0.11800826881016373,-0.014395765779812164,,sqrt,20,0.1,5,10,25,"{'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': None}",864,-0.10515796453776338,-0.0036634847990377755,-0.0005623425563652251,-0.00034198003077445804,-0.25094812442241987,-0.03918183250962426,0.0029247696390077367,0.0016659828571167293,0.10255987683623057,0.017578773685564125
633,0.20731512705485025,0.10968184471130371,-0.12281929663806179,-0.014792235266923711,3,sqrt,20,0.1,1,5,100,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 3}",913,-0.14464635789982805,-0.014165646932675413,-6.034009845912181e-05,-7.750532122763332e-06,-0.2260212810564246,-0.030203308335972956,0.005359768220405396,0.00042337621831936236,0.09347748003164788,0.012335244558496508
634,0.6615877151489258,0.10768604278564453,-0.11533989914991856,-0.013269147255910626,3,auto,5,0.4,5,5,100,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 5, 'max_features': 'auto', 'max_depth': 3}",820,-0.1068405610504035,-0.003997239378960238,-0.0002892415062569764,-0.00014127184525380976,-0.24142241691498345,-0.03566893054351783,0.04457182806028037,0.0033316810555543723,0.09856421636773481,0.015917073430838865
635,0.140626589457194,0.11123275756835938,-0.1272555031167276,-0.017502884466391144,10,sqrt,,0.4,2,10,25,"{'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 10}",946,-0.14928724109190794,-0.015709397707940553,-0.004631289238912428,-0.005171027640920256,-0.23011237877938395,-0.03162822805031262,0.012755910756485762,0.002628277732670927,0.09330854483422686,0.010875302583997102
636,0.20537193616231283,0.10939462979634602,-0.10413436532216823,-0.011128524615132918,3,sqrt,20,0.1,2,5,100,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 3}",542,-0.08540279935084416,-0.0007334951898956277,-0.001419815419363868,-0.0017630285992948915,-0.22799731183721317,-0.030889050056208234,0.0026606204823172103,6.401389619700834e-06,0.09338892583313813,0.013979121551819245
637,0.20139805475870767,0.1113884449005127,-0.11344068817507606,-0.012869995142673249,5,sqrt,,0.4,5,2,100,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 5}",770,-0.1052449809903322,-0.003680452308957749,-0.0006397467932057754,-0.0008871722673804429,-0.23691841533270486,-0.03404236085168155,0.0033388667424163387,0.002840699997548143,0.09657422783576558,0.015014490903449718
638,0.13667853673299155,0.1105339527130127,-0.1238987625628622,-0.017870622648238133,,auto,5,0.4,5,5,10,"{'n_estimators': 10, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 5, 'max_features': 'auto', 'max_depth': None}",920,-0.10389346728570104,-0.0034205728168836824,-0.004810874398739173,-0.005357846531013566,-0.2657700876478295,-0.04483344859681715,0.005464597419236142,0.00212477421343305,0.10740787934165551,0.019081994038200673
639,0.20961626370747885,0.10938366254170735,-0.09899049287511968,-0.008967580792678268,3,sqrt,50,0.4,3,10,50,"{'n_estimators': 50, 'min_samples_split': 10, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': 3}",447,-0.08580066030553235,-0.0007724373687818531,-0.0006284403469485333,-0.00039312977812611116,-0.2127903907191977,-0.02573717523112684,0.021210293703684158,1.595841935679339e-05,0.08706291917227155,0.011858905002419526
640,1.1018284956614177,0.11079049110412598,0.5420720849473994,0.8711321689178303,,auto,,0,5,5,50,"{'n_estimators': 50, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0, 'max_leaf_nodes': None, 'max_features': 'auto', 'max_depth': None}",65,0.4883008991498486,0.8877706715730337,0.5879342130296366,0.8651422937755624,0.5497710446721421,0.8604835414048951,0.03945013520365259,0.0011902476493464685,0.041147352948531314,0.011917936660574665
641,0.24453322092692056,0.10938358306884766,0.43564800868351017,0.6508672702879545,,auto,5,0,5,10,10,"{'n_estimators': 10, 'min_samples_split': 10, 'min_samples_leaf': 5, 'min_impurity_decrease': 0, 'max_leaf_nodes': 5, 'max_features': 'auto', 'max_depth': None}",161,0.4334285492155707,0.694546819498939,0.4981510350008415,0.6370832033975391,0.3740842309249147,0.6209717879673855,0.008530807053946793,4.224787985484445e-06,0.05064255601808254,0.03157870264642358
642,0.7685153484344482,0.10770948727925618,-0.10654062084522925,-0.011094051220938242,,auto,,0.1,5,10,100,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': None, 'max_features': 'auto', 'max_depth': None}",598,-0.09234637861011863,-0.0015397856791392606,-0.00017256310397639751,-0.00031717286814703094,-0.22953293940686526,-0.03142519511552844,0.01657527742711617,0.0023759591375345766,0.09411556268374309,0.014384951733630061
643,0.15105342864990234,0.11133003234863281,-0.10794005951321342,-0.01048412675312275,,sqrt,,0.1,2,5,25,"{'n_estimators': 25, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': None}",627,-0.11495601187103466,-0.005767379462285893,-0.00046256936281863226,-0.0006789125043882294,-0.21055824461862294,-0.02500608829269413,0.007366259202991863,0.002762812435630455,0.08586109983468561,0.010476597705139356
