,Mg Loading,K Loading,Ca Loading,Sc Loading,Cr Loading,Mn Loading,Fe Loading,Co Loading,Ni Loading,Cu Loading,Zn Loading,Sr Loading,Y Loading,Mo Loading,Ru Loading,Rh Loading,Pd Loading,In Loading,Hf Loading,W Loading,Re Loading,Os Loading,Ir Loading,Pt Loading,Bi Loading,reactor_number,temperature,space_velocity,group,ammonia_concentration,standard error,n_averaged,n_elements,Atomic Number_wt-mean,Atomic Number_wt-mad,Atomic Volume_wt-mean,Atomic Volume_wt-mad,Atomic Weight_wt-mean,Atomic Weight_wt-mad,Boiling Temperature_wt-mean,Boiling Temperature_wt-mad,Periodic Table Column_wt-mean,Periodic Table Column_wt-mad,Covalent Radius_wt-mean,Covalent Radius_wt-mad,Density_wt-mean,Density_wt-mad,Dipole Polarizability_wt-mean,Dipole Polarizability_wt-mad,Electron Affinity_wt-mean,Electron Affinity_wt-mad,Electronegativity_wt-mean,Electronegativity_wt-mad,Fusion Enthalpy_wt-mean,Fusion Enthalpy_wt-mad,GS Bandgap_wt-mean,GS Bandgap_wt-mad,GS Energy_wt-mean,GS Energy_wt-mad,Heat Capacity (Mass)_wt-mean,Heat Capacity (Mass)_wt-mad,Heat Capacity (Molar)_wt-mean,Heat Capacity (Molar)_wt-mad,Heat Fusion_wt-mean,Heat Fusion_wt-mad,First Ionization Energy_wt-mean,First Ionization Energy_wt-mad,Second Ionization Energy_wt-mean,Second Ionization Energy_wt-mad,Third Ionization Energy_wt-mean,Third Ionization Energy_wt-mad,Fourth Ionization Energy_wt-mean,Fourth Ionization Energy_wt-mad,Fifth Ionization Energy_wt-mean,Fifth Ionization Energy_wt-mad,Sixth Ionization Energy_wt-mean,Sixth Ionization Energy_wt-mad,Seventh Ionization Energy_wt-mean,Seventh Ionization Energy_wt-mad,Eighth Ionization Energy_wt-mean,Eighth Ionization Energy_wt-mad,IsAlkali_wt-mean,IsAlkali_wt-mad,IsDBlock_wt-mean,IsDBlock_wt-mad,IsFBlock_wt-mean,IsFBlock_wt-mad,IsMetal_wt-mean,IsMetal_wt-mad,IsMetalloid_wt-mean,IsMetalloid_wt-mad,IsNonmetal_wt-mean,IsNonmetal_wt-mad,Melting Temperature_wt-mean,Melting Temperature_wt-mad,Mendeleev Number_wt-mean,Mendeleev Number_wt-mad,Number d-shell Unfilled Electrons_wt-mean,Number d-shell Unfilled Electrons_wt-mad,Number d-shell Valence Electrons_wt-mean,Number d-shell Valence Electrons_wt-mad,Number f-shell Unfilled Electrons_wt-mean,Number f-shell Unfilled Electrons_wt-mad,Number f-shell Valence Electrons_wt-mean,Number f-shell Valence Electrons_wt-mad,Number p-shell Unfilled Electrons_wt-mean,Number p-shell Unfilled Electrons_wt-mad,Number p-shell Valence Electrons_wt-mean,Number p-shell Valence Electrons_wt-mad,Number s-shell Unfilled Electrons_wt-mean,Number s-shell Unfilled Electrons_wt-mad,Number s-shell Valence Electrons_wt-mean,Number s-shell Valence Electrons_wt-mad,Number Unfilled Electrons_wt-mean,Number Unfilled Electrons_wt-mad,Number Valence Electrons_wt-mean,Number Valence Electrons_wt-mad,Polarizability_wt-mean,Polarizability_wt-mad,Periodic Table Row_wt-mean,Periodic Table Row_wt-mad,Zunger Pseudopotential (d)_wt-mean,Zunger Pseudopotential (d)_wt-mad,Zunger Pseudopotential (p)_wt-mean,Zunger Pseudopotential (p)_wt-mad,Zunger Pseudopotential (pi)_wt-mean,Zunger Pseudopotential (pi)_wt-mad,Zunger Pseudopotential (s)_wt-mean,Zunger Pseudopotential (s)_wt-mad,Zunger Pseudopotential (sigma)_wt-mean,Zunger Pseudopotential (sigma)_wt-mad,phi_wt-mean,phi_wt-mad,Conductivity_wt-mean,Conductivity_wt-mad,Measured Conversion,Element Dictionary,predictions
65_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,2279.15,45.0,1.0,0.04417304914827712,4.0,3.0,25.375,14.875,60.297571537500005,36.2840173325,54.820662500000005,36.6855125,1822.875,1845.375,2.875,4.375,188.25,34.41666666666667,3744.5,6739.833333333334,34.6975,19.909166666666668,62.675,33.30833333333332,1.175,0.8283333333333335,9.898750000000001,17.64875,0.0,0.0,-2.879189671,4.157183235333333,0.627875,0.3012916666666666,28.330000000000002,2.963333333333334,9.898750000000001,17.64875,5.1079224750000005,1.7902714083333335,28.0775,8.289166666666667,41.79575,9.357250000000002,45.6825,0.0,61.995,0.0,74.55000000000001,0.0,88.17,0.0,116.16,0.0,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,857.8975,1216.5241666666666,16.625,31.791666666666664,0.625,1.4583333333333333,1.875,4.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.625,1.4583333333333335,2.875,4.375,34.6975,19.909166666666668,4.25,0.5833333333333335,0.38625,0.03791666666666667,1.97125,0.41708333333333336,0.534375,0.17645833333333327,1.4368750000000001,0.24062500000000006,3.408125,0.6577083333333335,3.0375,1.8375000000000004,110.25,19.625000000000004,0.7850261903764765,"dict_items([('Ru', 2.0), ('Rh', 2.0), ('K', 12.0)])",0.35469280401658926
83_350_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,350.0,2184.35,46.0,1.0,0.008944361039690544,3.0,3.0,25.5,15.166666666666668,60.419181095000006,36.00026169833333,55.259975000000004,37.710575,1731.375,1631.875,3.0,4.666666666666667,187.875,35.29166666666667,3691.125,6615.291666666666,34.2225,21.0175,55.675,20.5,1.165,0.8050000000000002,8.6675,15.39625,0.0,0.0,-2.6147058022500005,3.5414395535000005,0.628,0.301,28.455000000000002,2.6716666666666677,8.6675,15.39625,5.2176724750000005,2.0463547416666668,28.24625,7.895416666666666,42.0295,8.811833333333336,45.6825,0.0,61.995,0.0,74.55000000000001,0.0,88.17,0.0,116.16,0.0,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,806.77875,1097.2470833333332,17.0,32.666666666666664,0.375,1.125,2.125,4.958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.375,0.875,0.375,1.25,1.0,3.0,4.666666666666667,34.2225,21.0175,4.25,0.5833333333333335,0.38375,0.03375000000000005,1.9662499999999998,0.42874999999999985,0.5331250000000001,0.179375,1.433125,0.24937499999999996,3.399375,0.6781250000000001,3.04375,1.8520833333333337,100.475,9.699999999999994,0.934159801436417,"dict_items([('Ru', 2.0), ('Pd', 2.0), ('K', 12.0)])",0.4499541673830983
34_250_0,0.02,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,250.0,2304.8250000000007,12.0,1.0,0.010581157258298234,8.0,3.0,21.25,8.5,61.484669448750005,33.51412220625,44.9956,21.390224999999994,1497.25,1313.0,2.0,2.75,188.125,34.70833333333333,2405.5,4428.0,34.968333333749996,19.27722222125,48.9625,13.7875,1.05375,0.5787500000000001,7.635000000000001,14.363750000000001,0.0,0.0,-2.16526801975,3.0920017709999996,0.725375,0.16137500000000002,28.316125000000003,2.995708333333335,7.635000000000001,14.363750000000001,5.13133935,1.8449107833333338,27.69690875,9.177212916666665,47.9312125,10.709637499999996,59.3406875,21.155531250000003,79.65375,25.641875000000006,97.89500000000001,38.219999999999985,116.2975,47.013750000000016,149.405,48.5975,0.875,0.375,0.125,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,693.6475,924.7349999999999,17.75,34.416666666666664,0.375,1.125,0.875,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,1.25,1.0,2.0,2.75,34.968333333749996,19.27722222125,4.0,0.25,0.33375,0.035000000000000024,1.9362499999999998,0.4987499999999999,0.525625,0.196875,1.410625,0.301875,3.346875,0.800625,2.79375,1.3312500000000003,111.0,21.875000000000004,0.18165952145222589,"dict_items([('Ru', 2.0), ('Mg', 2.0), ('K', 12.0)])",0.1379116471986082
38_300_1,0.0,0.12,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,300.0,2665.7537688442208,25.0,1.0,0.014066282384666921,2.0,3.0,22.875,10.125,60.108470870000005,36.725252223333335,48.824730625,25.21935562499999,1618.625,1434.375,2.625,3.791666666666667,187.875,35.29166666666667,3122.0,5287.333333333333,34.7975,19.67583333333333,48.9625,13.7875,1.08375,0.6154166666666667,8.18875,14.9175,0.0,0.0,-3.1000546372500004,4.67253482325,0.6573749999999999,0.23245833333333332,28.497500000000002,2.572500000000003,8.18875,14.9175,5.104812475,1.7830147416666664,27.7725,9.000833333333333,42.12175,8.596583333333339,52.082499999999996,4.248124999999997,71.045,4.488749999999996,86.50000000000001,1.662500000000005,103.070375,0.7188124999999896,140.4725,17.333750000000002,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,768.1475,1007.1075000000001,15.75,29.75,1.0,2.3333333333333335,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,1.875,2.0416666666666665,2.625,3.791666666666667,34.7975,19.67583333333333,4.125,0.3749999999999998,0.3625,0.04249999999999997,1.9487499999999998,0.4695833333333333,0.526875,0.1939583333333333,1.421875,0.2756250000000001,3.370625,0.7452083333333333,2.91875,1.5604166666666672,92.47625,33.696250000000006,0.34238343481340194,"dict_items([('Ru', 2.0), ('Mn', 2.0), ('K', 12.0)])",0.375395394394984
44_250_0,0.0,0.12,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,250.0,2109.974874371859,24.0,1.0,0.004341615892398819,7.0,3.0,22.75,10.0,60.093499995,36.760184265,48.456987500000004,24.851612499999995,1694.875,1546.7083333333335,2.5,3.5,187.875,35.29166666666667,3080.75,5191.083333333333,35.0725,19.034166666666668,57.0,21.824999999999996,1.0975000000000001,0.6475000000000002,9.200000000000001,16.018333333333334,0.0,0.0,-3.1606985485,4.814037282833334,0.653625,0.2412083333333333,28.126250000000002,3.438750000000002,9.200000000000001,16.018333333333334,5.021373725,1.5883243250000003,27.8782125,8.754170833333333,41.78325,9.386416666666669,51.8275,5.140625,70.6775,5.774999999999997,85.87936250000001,3.834731250000006,108.1925,18.646250000000002,139.2475,13.046249999999997,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,850.7725,1199.8991666666666,15.375,28.875,1.0,2.3333333333333335,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.3333333333333335,2.5,3.5,35.0725,19.034166666666668,4.125,0.3749999999999998,0.365,0.035000000000000024,1.9662499999999998,0.42874999999999985,0.534375,0.17645833333333327,1.431875,0.2522916666666667,3.3981250000000003,0.6810416666666667,2.94375,1.6187500000000004,103.5625,4.6874999999999964,0.23471172669672585,"dict_items([('Ru', 2.0), ('Cr', 2.0), ('K', 12.0)])",0.14880759407239558
38_250_0,0.0,0.12,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2055.1732673267325,25.0,1.0,0.0034748596448790172,3.0,3.0,22.875,10.125,60.108470870000005,36.725252223333335,48.824730625,25.21935562499999,1618.625,1434.375,2.625,3.791666666666667,187.875,35.29166666666667,3122.0,5287.333333333333,34.7975,19.67583333333333,48.9625,13.7875,1.08375,0.6154166666666667,8.18875,14.9175,0.0,0.0,-3.1000546372500004,4.67253482325,0.6573749999999999,0.23245833333333332,28.497500000000002,2.572500000000003,8.18875,14.9175,5.104812475,1.7830147416666664,27.7725,9.000833333333333,42.12175,8.596583333333339,52.082499999999996,4.248124999999997,71.045,4.488749999999996,86.50000000000001,1.662500000000005,103.070375,0.7188124999999896,140.4725,17.333750000000002,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,768.1475,1007.1075000000001,15.75,29.75,1.0,2.3333333333333335,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,1.875,2.0416666666666665,2.625,3.791666666666667,34.7975,19.67583333333333,4.125,0.3749999999999998,0.3625,0.04249999999999997,1.9487499999999998,0.4695833333333333,0.526875,0.1939583333333333,1.421875,0.2756250000000001,3.370625,0.7452083333333333,2.91875,1.5604166666666672,92.47625,33.696250000000006,0.11783030725393236,"dict_items([('Ru', 2.0), ('Mn', 2.0), ('K', 12.0)])",0.19148659703976473
16_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,2176.4500000000007,29.0,1.0,0.007067000591755252,8.0,3.0,23.375,10.625,60.06062555250001,36.836891297499996,49.900725,26.295349999999992,1726.875,1621.375,3.125,4.958333333333333,187.0,37.33333333333333,3303.25,5710.25,34.39125,20.623749999999998,63.762499999999996,35.84583333333333,1.1275,0.7175,8.275,15.00375,0.0,0.0,-2.4325658335,3.3592995847500005,0.645625,0.259875,28.262500000000003,3.1208333333333353,8.275,15.00375,5.141357475,1.8682864083333335,28.35405,7.643883333333333,42.518375000000006,7.671124999999999,52.855,1.5443749999999996,71.97,1.2512500000000042,87.42500000000001,1.5749999999999975,105.545,9.379999999999999,136.91,4.865000000000002,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,747.99375,979.08125,17.25,33.25,0.375,1.125,2.125,4.958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.375,1.125,3.125,4.958333333333333,34.39125,20.623749999999998,4.125,0.3749999999999998,0.35687499999999994,0.059375000000000025,1.94,0.49,0.531875,0.18229166666666666,1.408125,0.3077083333333334,3.348125,0.7977083333333335,2.91875,1.5604166666666672,141.625,113.75,0.09054056848426338,"dict_items([('Ru', 2.0), ('Cu', 2.0), ('K', 12.0)])",0.09767483792543173
56_300_0,0.0,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,300.0,1934.7254901960791,20.0,1.0,0.024047994108187358,3.0,3.0,22.25,9.5,63.949031223750005,27.76394473125,46.967225,23.361849999999997,1546.5,1362.25,2.0,2.75,192.5,24.75,2382.0,4404.5,36.83916666625,14.911944445416665,49.25875,14.08375,1.0150000000000001,0.5400000000000001,7.6425,14.37125,0.0,0.0,-2.216025176625,3.1427589278749997,0.678375,0.208375,28.448625000000003,2.6865416666666673,7.6425,14.37125,4.939704975,1.3977639083333329,27.301465,10.099915,44.2773875,5.862612500000003,54.091249999999995,2.782500000000004,72.5575,0.8050000000000015,88.14750000000001,4.103749999999998,104.07000000000001,4.217499999999996,134.565,3.342499999999994,0.875,0.375,0.125,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,717.6475,948.7349999999999,10.125,20.375,0.375,1.125,0.875,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,1.25,1.0,2.0,2.75,36.83916666625,14.911944445416665,4.125,0.3749999999999998,0.37625,0.026250000000000037,2.005,0.3383333333333335,0.541875,0.15895833333333328,1.463125,0.17937500000000003,3.468125,0.5177083333333334,2.68125,1.21875,116.625,38.74999999999999,0.675099138006814,"dict_items([('Ru', 2.0), ('Ca', 2.0), ('K', 12.0)])",0.6833898349355598
50_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,11.0,250.0,2233.7931034482763,74.0,1.0,0.002263042350474885,3.0,3.0,29.0,23.75,60.56422461375001,35.661826821249996,64.937475,62.02459999999999,2055.375,2387.875,2.5,3.5,190.75,28.58333333333333,4594.5,8723.166666666666,35.01,19.179999999999996,58.787499999999994,24.237499999999997,1.185,0.8516666666666669,13.113750000000001,25.150416666666665,0.0,0.0,-3.5923340584999996,5.821186806166667,0.614,0.33366666666666667,28.24125,3.170416666666666,13.113750000000001,25.150416666666665,5.1585637250000005,1.908434325,27.83,8.866666666666665,37.913250000000005,7.5845,45.6825,0.0,61.995,0.0,74.55000000000001,0.0,88.17,0.0,116.16,0.0,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1040.1475,1641.7741666666666,15.625,29.458333333333336,1.125,2.625,1.375,3.2083333333333335,0.0,0.0,1.75,5.25,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,2.0,2.3333333333333335,4.25,8.0,35.01,19.179999999999996,4.375,0.875,0.4075,0.09250000000000003,1.9843749999999998,0.38645833333333335,0.5337500000000001,0.17791666666666664,1.450625,0.20854166666666665,3.435,0.5950000000000001,2.9625,1.6624999999999996,91.5,36.625,0.15964286024453433,"dict_items([('Ru', 2.0), ('W', 2.0), ('K', 12.0)])",0.2390055002291093
83_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,250.0,2184.35,46.0,1.0,0.02728172395561509,4.0,3.0,25.5,15.166666666666668,60.419181095000006,36.00026169833333,55.259975000000004,37.710575,1731.375,1631.875,3.0,4.666666666666667,187.875,35.29166666666667,3691.125,6615.291666666666,34.2225,21.0175,55.675,20.5,1.165,0.8050000000000002,8.6675,15.39625,0.0,0.0,-2.6147058022500005,3.5414395535000005,0.628,0.301,28.455000000000002,2.6716666666666677,8.6675,15.39625,5.2176724750000005,2.0463547416666668,28.24625,7.895416666666666,42.0295,8.811833333333336,45.6825,0.0,61.995,0.0,74.55000000000001,0.0,88.17,0.0,116.16,0.0,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,806.77875,1097.2470833333332,17.0,32.666666666666664,0.375,1.125,2.125,4.958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.375,0.875,0.375,1.25,1.0,3.0,4.666666666666667,34.2225,21.0175,4.25,0.5833333333333335,0.38375,0.03375000000000005,1.9662499999999998,0.42874999999999985,0.5331250000000001,0.179375,1.433125,0.24937499999999996,3.399375,0.6781250000000001,3.04375,1.8520833333333337,100.475,9.699999999999994,0.04367652446023123,"dict_items([('Ru', 2.0), ('Pd', 2.0), ('K', 12.0)])",0.22331665448888566
30_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,300.0,2366.030150753769,39.0,1.0,0.011046672330728877,6.0,3.0,24.625,13.125,62.70853442125001,30.65843727041667,53.07070625,32.60228124999999,1779.125,1743.2916666666665,2.125,2.875,194.25,23.000000000000007,2747.25,4769.75,36.46,15.796666666666667,52.662499999999994,17.487500000000004,1.0425,0.5675000000000001,7.99875,14.727500000000001,0.0,0.0,-2.7805589528750003,3.927044893041667,0.6347499999999999,0.28525,28.523750000000003,2.511250000000001,7.99875,14.727500000000001,4.952722475,1.428138075,27.3455,9.997166666666665,40.47825,12.431416666666673,53.257124999999995,0.13693749999999572,71.62,2.4762499999999985,86.17500000000001,2.8000000000000025,102.67,0.682500000000001,132.285,11.322499999999998,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,803.1475,1088.7741666666666,10.75,21.0,1.5,3.75,1.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,2.375,3.375,2.125,2.875,36.46,15.796666666666667,4.25,0.5833333333333335,0.40625,0.08874999999999997,1.9974999999999998,0.3558333333333332,0.534375,0.17645833333333327,1.463125,0.17937500000000003,3.4606250000000003,0.5352083333333334,2.7625,1.3000000000000003,93.65,30.175000000000004,0.8911868427204017,"dict_items([('Ru', 2.0), ('Y', 2.0), ('K', 12.0)])",0.6188886810498377
16_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,300.0,2176.4500000000007,29.0,1.0,0.03837156342835096,6.0,3.0,23.375,10.625,60.06062555250001,36.836891297499996,49.900725,26.295349999999992,1726.875,1621.375,3.125,4.958333333333333,187.0,37.33333333333333,3303.25,5710.25,34.39125,20.623749999999998,63.762499999999996,35.84583333333333,1.1275,0.7175,8.275,15.00375,0.0,0.0,-2.4325658335,3.3592995847500005,0.645625,0.259875,28.262500000000003,3.1208333333333353,8.275,15.00375,5.141357475,1.8682864083333335,28.35405,7.643883333333333,42.518375000000006,7.671124999999999,52.855,1.5443749999999996,71.97,1.2512500000000042,87.42500000000001,1.5749999999999975,105.545,9.379999999999999,136.91,4.865000000000002,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,747.99375,979.08125,17.25,33.25,0.375,1.125,2.125,4.958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.375,1.125,3.125,4.958333333333333,34.39125,20.623749999999998,4.125,0.3749999999999998,0.35687499999999994,0.059375000000000025,1.94,0.49,0.531875,0.18229166666666666,1.408125,0.3077083333333334,3.348125,0.7977083333333335,2.91875,1.5604166666666672,141.625,113.75,0.17305655140167098,"dict_items([('Ru', 2.0), ('Cu', 2.0), ('K', 12.0)])",0.25578881957439403
38_300_0,0.0,0.12,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,2055.1732673267325,25.0,1.0,0.012911361858114413,3.0,3.0,22.875,10.125,60.108470870000005,36.725252223333335,48.824730625,25.21935562499999,1618.625,1434.375,2.625,3.791666666666667,187.875,35.29166666666667,3122.0,5287.333333333333,34.7975,19.67583333333333,48.9625,13.7875,1.08375,0.6154166666666667,8.18875,14.9175,0.0,0.0,-3.1000546372500004,4.67253482325,0.6573749999999999,0.23245833333333332,28.497500000000002,2.572500000000003,8.18875,14.9175,5.104812475,1.7830147416666664,27.7725,9.000833333333333,42.12175,8.596583333333339,52.082499999999996,4.248124999999997,71.045,4.488749999999996,86.50000000000001,1.662500000000005,103.070375,0.7188124999999896,140.4725,17.333750000000002,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,768.1475,1007.1075000000001,15.75,29.75,1.0,2.3333333333333335,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,1.875,2.0416666666666665,2.625,3.791666666666667,34.7975,19.67583333333333,4.125,0.3749999999999998,0.3625,0.04249999999999997,1.9487499999999998,0.4695833333333333,0.526875,0.1939583333333333,1.421875,0.2756250000000001,3.370625,0.7452083333333333,2.91875,1.5604166666666672,92.47625,33.696250000000006,0.39297774364764704,"dict_items([('Ru', 2.0), ('Mn', 2.0), ('K', 12.0)])",0.3957473247931304
68_350_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,350.0,2636.625,30.0,1.0,0.007963320582255937,3.0,3.0,23.5,10.75,60.4825932775,35.85229993916666,50.129975,26.524599999999992,1474.375,1290.125,3.25,5.25,185.75,40.25,3080.75,5191.083333333333,32.895416666624996,24.114027777874995,48.9625,13.7875,1.09625,0.6445833333333333,7.4585,14.18725,0.0,0.0,-2.127483970375,3.054217721625,0.646,0.259,28.38125,2.8437499999999987,7.4585,14.18725,5.349834850000001,2.354733616666667,28.06304875,8.32288625,42.878625,7.261375000000006,53.107499999999995,0.6606249999999969,72.32,0.026250000000000995,88.05000000000001,3.7624999999999975,104.92,7.192499999999999,137.91,8.365000000000002,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,664.8575,895.9449999999999,17.875,34.708333333333336,0.375,1.125,2.125,4.958333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.375,1.125,0.37499999999999994,1.25,1.0,3.25,5.25,32.895416666624996,24.114027777874995,4.125,0.3749999999999998,0.35562499999999997,0.063125,1.9274999999999998,0.5191666666666666,0.526875,0.1939583333333333,1.400625,0.32520833333333343,3.328125,0.8443750000000001,2.875,1.4583333333333335,106.0,8.166666666666664,0.5189233397762266,"dict_items([('Ru', 2.0), ('Zn', 2.0), ('K', 12.0)])",0.3324586629603409
86_350_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,350.0,2111.275,42.0,1.0,0.015133844397860387,3.0,3.0,25.0,14.0,60.5194928975,35.76620082583333,53.952475,34.659741666666655,1940.875,2120.7083333333335,2.5,3.5,189.75,30.91666666666667,3473.25,6106.916666666667,35.2225,18.684166666666666,57.949999999999996,22.77499999999999,1.1600000000000001,0.7933333333333334,11.26,20.824999999999996,0.0,0.0,-3.3282474522500003,5.204984724916667,0.628875,0.2989583333333333,28.215000000000003,3.2316666666666682,11.26,20.824999999999996,5.062113725000001,1.683384325,27.8375,8.849166666666665,41.304500000000004,10.503500000000004,51.482499999999995,6.348124999999997,68.80624999999999,12.324374999999996,83.15345,13.375425000000005,103.878,3.545499999999995,134.10999999999999,4.934999999999992,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,940.2725,1408.7325,15.5,29.166666666666664,1.0,2.3333333333333335,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.3333333333333335,2.5,3.5,35.2225,18.684166666666666,4.25,0.5833333333333335,0.39499999999999996,0.058333333333333355,1.9825,0.39083333333333337,0.531875,0.18229166666666666,1.450625,0.20854166666666665,3.433125,0.5993749999999998,2.94375,1.6187500000000004,108.75,15.125000000000004,0.09662115942300398,"dict_items([('Ru', 2.0), ('Mo', 2.0), ('K', 12.0)])",0.8598771551252926
