,X,Y,Yfit
961,1470.75,25,0.0191452
962,1471.99,23,0.0190896
963,1473.24,27.5,0.0190339
964,1474.48,25,0.0189789
965,1475.73,25,0.0189237
966,1476.97,24,0.0188691
967,1478.21,28.5,0.0188148
968,1479.46,23,0.0187603
969,1480.7,26,0.0187064
970,1481.94,25,0.0186528
971,1483.18,24,0.0185994
972,1484.42,25,0.0185463
973,1485.66,24,0.0184934
974,1486.9,24,0.0184407
975,1488.14,22,0.0183882
976,1489.38,21,0.018336
977,1490.62,22,0.0182839
978,1491.86,20.5,0.0182321
979,1493.1,20.5,0.0181806
980,1494.34,24.5,0.0181292
981,1495.58,21,0.0180781
982,1496.81,25.5,0.0180276
983,1498.05,22,0.0179769
984,1499.29,26,0.0179264
985,1500.53,24,0.0178761
986,1501.76,28,0.0178264
987,1503,23,0.0177766
988,1504.23,24,0.0177273
989,1505.47,26,0.0176779
990,1506.7,23.5,0.0176291
991,1507.94,25,0.01758
992,1509.17,20,0.0175316
993,1510.41,27,0.017483
994,1511.64,23,0.017435
995,1512.87,23,0.0173871
996,1514.11,25,0.0173391
997,1515.34,22.5,0.0172917
998,1516.57,23.5,0.0172445
999,1517.8,25,0.0171974
1000,1519.03,21.5,0.0171506
1001,1520.26,23.5,0.0171039
1002,1521.49,24,0.0170575
1003,1522.73,26,0.0170108
1004,1523.96,21.5,0.0169647
1005,1525.19,20,0.0169188
1006,1526.42,24,0.0168731
