,X,Y,Yfit
988,1122.74,28.5,0.0340383
989,1123.64,25.5,0.0339134
990,1124.53,23,0.0337905
991,1125.42,32,0.0336683
992,1126.31,29,0.0335468
993,1127.2,26,0.033426
994,1128.09,24.5,0.0333058
995,1128.98,30,0.0331863
996,1129.87,26.5,0.0330674
997,1130.76,28,0.0329492
998,1131.65,27,0.0328317
999,1132.54,29.5,0.0327148
1000,1133.43,28,0.0325985
1001,1134.32,29,0.0324829
1002,1135.21,25.5,0.0323679
1003,1136.1,30,0.0322535
1004,1136.99,29.5,0.0321398
1005,1137.88,30,0.0320266
1006,1138.76,29.5,0.0319154
