,X,Y,Yfit
980,1115.6,27,0.0213404
981,1116.49,24.5,0.0212665
982,1117.38,27,0.021193
983,1118.28,24.5,0.021119
984,1119.17,30.5,0.0210463
985,1120.07,29,0.0209732
986,1120.96,25.5,0.0209013
987,1121.85,27.5,0.0208298
988,1122.74,30.5,0.0207587
989,1123.64,25,0.0206872
990,1124.53,27,0.0206169
991,1125.42,33,0.0205469
992,1126.31,26.5,0.0204774
993,1127.2,27,0.0204082
994,1128.09,27.5,0.0203394
995,1128.98,32,0.0202709
996,1129.87,29.5,0.0202028
997,1130.76,27,0.0201351
998,1131.65,25.5,0.0200678
999,1132.54,25,0.0200008
1000,1133.43,26,0.0199342
1001,1134.32,24,0.0198679
1002,1135.21,28,0.019802
1003,1136.1,24,0.0197365
1004,1136.99,28,0.0196713
1005,1137.88,27.5,0.0196064
1006,1138.76,25.5,0.0195426
