,X,Y,Yfit
975,1111.12,30.5,4.31141
976,1112.02,27.5,1.30721
977,1112.91,22,-4.19695
978,1113.81,29.5,3.29882
979,1114.7,23,-3.20538
980,1115.6,25.5,-0.709631
981,1116.49,26,-0.213852
982,1117.38,29.5,3.28191
983,1118.28,25,-1.22238
984,1119.17,24,-2.22665
985,1120.07,28,1.76903
986,1120.96,25.5,-0.735262
987,1121.85,25.5,-0.739565
988,1122.74,25,-1.24388
989,1123.64,21.5,-4.74826
990,1124.53,27,0.747391
991,1125.42,32,5.74303
992,1126.31,26.5,0.238659
993,1127.2,22,-4.26573
994,1128.09,29,2.72987
995,1128.98,26.5,0.225458
996,1129.87,25.5,-0.778971
997,1130.76,24,-2.28341
998,1131.65,28,1.71213
999,1132.54,24,-2.29234
1000,1133.43,27,0.703175
1001,1134.32,24,-2.30132
1002,1135.21,28,1.69416
1003,1136.1,29,2.68964
1004,1136.99,25.5,-0.814903
1005,1137.88,23.5,-2.81946
1006,1138.76,31,4.67602
