,X,Y,Yfit
975,1111.12,26.5,0.00917758
976,1112.02,26.5,0.00914855
977,1112.91,29.5,0.00911999
978,1113.81,28,0.00909125
979,1114.7,25.5,0.00906296
980,1115.6,24,0.00903449
981,1116.49,26.5,0.00900647
982,1117.38,28.5,0.00897858
983,1118.28,27.5,0.00895052
984,1119.17,25,0.0089229
985,1120.07,26,0.0088951
986,1120.96,25,0.00886774
987,1121.85,25,0.00884051
988,1122.74,23.5,0.00881341
989,1123.64,25.5,0.00878613
990,1124.53,28.5,0.00875929
991,1125.42,29.5,0.00873256
992,1126.31,24,0.00870597
993,1127.2,27.5,0.0086795
994,1128.09,25,0.00865315
995,1128.98,25.5,0.00862692
996,1129.87,28.5,0.00860082
997,1130.76,24.5,0.00857484
998,1131.65,25,0.00854897
999,1132.54,25,0.00852323
1000,1133.43,25.5,0.0084976
1001,1134.32,22,0.0084721
1002,1135.21,28,0.00844671
1003,1136.1,28,0.00842143
1004,1136.99,25.5,0.00839627
1005,1137.88,28,0.00837123
1006,1138.76,24.5,0.00834658
