,Mg Loading,K Loading,Ca Loading,Sc Loading,Cr Loading,Mn Loading,Fe Loading,Co Loading,Ni Loading,Cu Loading,Zn Loading,Sr Loading,Y Loading,Mo Loading,Ru Loading,Rh Loading,Pd Loading,In Loading,Hf Loading,W Loading,Re Loading,Os Loading,Ir Loading,Pt Loading,Bi Loading,reactor_number,temperature,space_velocity,group,ammonia_concentration,standard error,n_averaged,n_elements,Atomic Number_wt-mean,Atomic Number_wt-mad,Atomic Volume_wt-mean,Atomic Volume_wt-mad,Atomic Weight_wt-mean,Atomic Weight_wt-mad,Boiling Temperature_wt-mean,Boiling Temperature_wt-mad,Periodic Table Column_wt-mean,Periodic Table Column_wt-mad,Covalent Radius_wt-mean,Covalent Radius_wt-mad,Density_wt-mean,Density_wt-mad,Dipole Polarizability_wt-mean,Dipole Polarizability_wt-mad,Electron Affinity_wt-mean,Electron Affinity_wt-mad,Electronegativity_wt-mean,Electronegativity_wt-mad,Fusion Enthalpy_wt-mean,Fusion Enthalpy_wt-mad,GS Bandgap_wt-mean,GS Bandgap_wt-mad,GS Energy_wt-mean,GS Energy_wt-mad,Heat Capacity (Mass)_wt-mean,Heat Capacity (Mass)_wt-mad,Heat Capacity (Molar)_wt-mean,Heat Capacity (Molar)_wt-mad,Heat Fusion_wt-mean,Heat Fusion_wt-mad,First Ionization Energy_wt-mean,First Ionization Energy_wt-mad,Second Ionization Energy_wt-mean,Second Ionization Energy_wt-mad,Third Ionization Energy_wt-mean,Third Ionization Energy_wt-mad,Fourth Ionization Energy_wt-mean,Fourth Ionization Energy_wt-mad,Fifth Ionization Energy_wt-mean,Fifth Ionization Energy_wt-mad,Sixth Ionization Energy_wt-mean,Sixth Ionization Energy_wt-mad,Seventh Ionization Energy_wt-mean,Seventh Ionization Energy_wt-mad,Eighth Ionization Energy_wt-mean,Eighth Ionization Energy_wt-mad,IsAlkali_wt-mean,IsAlkali_wt-mad,IsDBlock_wt-mean,IsDBlock_wt-mad,IsFBlock_wt-mean,IsFBlock_wt-mad,IsMetal_wt-mean,IsMetal_wt-mad,IsMetalloid_wt-mean,IsMetalloid_wt-mad,IsNonmetal_wt-mean,IsNonmetal_wt-mad,Melting Temperature_wt-mean,Melting Temperature_wt-mad,Mendeleev Number_wt-mean,Mendeleev Number_wt-mad,Number d-shell Unfilled Electrons_wt-mean,Number d-shell Unfilled Electrons_wt-mad,Number d-shell Valence Electrons_wt-mean,Number d-shell Valence Electrons_wt-mad,Number f-shell Unfilled Electrons_wt-mean,Number f-shell Unfilled Electrons_wt-mad,Number f-shell Valence Electrons_wt-mean,Number f-shell Valence Electrons_wt-mad,Number p-shell Unfilled Electrons_wt-mean,Number p-shell Unfilled Electrons_wt-mad,Number p-shell Valence Electrons_wt-mean,Number p-shell Valence Electrons_wt-mad,Number s-shell Unfilled Electrons_wt-mean,Number s-shell Unfilled Electrons_wt-mad,Number s-shell Valence Electrons_wt-mean,Number s-shell Valence Electrons_wt-mad,Number Unfilled Electrons_wt-mean,Number Unfilled Electrons_wt-mad,Number Valence Electrons_wt-mean,Number Valence Electrons_wt-mad,Polarizability_wt-mean,Polarizability_wt-mad,Periodic Table Row_wt-mean,Periodic Table Row_wt-mad,Zunger Pseudopotential (d)_wt-mean,Zunger Pseudopotential (d)_wt-mad,Zunger Pseudopotential (p)_wt-mean,Zunger Pseudopotential (p)_wt-mad,Zunger Pseudopotential (pi)_wt-mean,Zunger Pseudopotential (pi)_wt-mad,Zunger Pseudopotential (s)_wt-mean,Zunger Pseudopotential (s)_wt-mad,Zunger Pseudopotential (sigma)_wt-mean,Zunger Pseudopotential (sigma)_wt-mad,phi_wt-mean,phi_wt-mad,Conductivity_wt-mean,Conductivity_wt-mad,Measured Conversion,Element Dictionary,predictions
91_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,11.0,250.0,2911.15,75.0,1.0,0.0021104177026029566,4.0,3.0,27.1875,22.4375,60.349270851250004,36.068180615416665,59.912287500000005,58.55638333333333,1970.125,2309.4583333333335,2.6875,3.854166666666667,189.0625,32.10416666666667,4275.125,8698.791666666666,34.82875,19.594583333333333,56.199999999999996,15.99583333333333,1.14625,0.7362500000000001,11.116875000000002,20.115208333333335,0.0,0.0,-3.3232128147499997,5.461770087416667,0.6209375,0.32589583333333333,28.30375,2.9062500000000018,11.116875000000002,20.115208333333335,5.125186225,1.8699718250000004,26.865000000000002,6.970312499999999,39.692625,8.12625,45.6825,0.0,61.995,0.0,74.55000000000001,0.0,88.17,0.0,116.16,0.0,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,957.3975,1519.6908333333336,16.125,30.458333333333336,0.875,2.2083333333333335,1.625,3.625,0.0,0.0,0.875,4.958333333333333,0.0,0.0,0.0,0.0,0.9375,0.35416666666666663,1.0625,0.35416666666666663,1.8125,1.9791666666666665,3.5625,7.8125,34.82875,19.594583333333333,4.3125,0.8125,0.39718749999999997,0.07739583333333329,1.9793749999999999,0.39562499999999995,0.5353125000000001,0.1755208333333333,1.4440625,0.22010416666666666,3.4234375,0.6157291666666667,3.0250000000000004,1.7916666666666672,101.8125,17.791666666666664,0.09293198147357197,"dict_items([('Ru', 3.0), ('Re', 1.0), ('K', 12.0)])",0.19907735659643425
64_350_0,0.0,0.12,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,350.0,2548.2590564236552,21.0,1.0,0.007828441689223701,3.0,3.0,23.8125,10.1875,60.992956894375006,33.707998457291666,51.084094500000006,25.384699666666663,1797.25,1675.5833333333335,2.4375,3.0625,190.25,27.75,3147.9375,4868.104166666667,35.335,17.73833333333333,56.425,16.520833333333336,1.1125,0.6250000000000002,9.868125000000001,16.06666666666667,0.0,0.0,-2.93999314725,4.056631306583334,0.647875,0.23299999999999998,28.306250000000002,2.897083333333334,9.868125000000001,16.06666666666667,5.04568435,1.5784649499999999,27.664985625,9.581719374999999,41.23991625,10.96364041666667,50.2755875,5.110381250000008,67.723125,3.6521875000000037,81.46750000000002,4.5825000000000005,96.795,8.303749999999999,126.04124999999999,1.3081250000000093,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,854.585,1142.7116666666666,13.4375,22.145833333333336,1.125,3.5,1.375,2.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.35416666666666663,1.0625,0.35416666666666663,2.0625,3.1458333333333335,2.4375,3.0625,35.335,17.73833333333333,4.1875,0.39583333333333315,0.38125,0.02291666666666666,1.9818749999999998,0.3864583333333331,0.5359375000000001,0.17322916666666668,1.4459375,0.21322916666666664,3.4278125,0.5996874999999999,2.903125,1.3927083333333334,99.8,29.19583333333333,0.9273153320921304,"dict_items([('Ru', 3.0), ('Sc', 1.0), ('K', 12.0)])",0.9475844168902497
37_250_0,0.0,0.12,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,250.0,2048.0750000000007,25.0,1.0,0.009510675251553264,8.0,3.0,24.0625,10.770833333333332,60.193168991250005,36.640554102083335,51.707977812500005,26.840427395833323,1749.1875,1532.1458333333335,2.6875,3.854166666666667,188.3125,34.85416666666667,3428.25,5593.583333333333,34.81,19.66333333333333,55.293749999999996,13.88125,1.1243750000000001,0.6560416666666667,9.793750000000001,15.893125000000001,0.0,0.0,-3.1109339072499997,4.683414093250001,0.6423125,0.2475208333333333,28.356250000000003,2.7137500000000028,9.793750000000001,15.893125000000001,5.100217475,1.7784197416666663,27.8425,8.930833333333332,41.796875,8.921458333333337,48.8825,3.9446874999999975,66.52,4.168124999999996,80.525,1.5437500000000046,95.6201875,0.6674687499999896,128.31625,16.095625000000002,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,836.1475,1075.1075,16.0,30.0,0.875,2.2083333333333335,1.625,3.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.35416666666666663,1.0625,0.35416666666666663,1.8125,1.9791666666666665,2.6875,3.854166666666667,34.81,19.66333333333333,4.1875,0.39583333333333315,0.37625,0.04124999999999997,1.9631249999999998,0.4552083333333333,0.5315625,0.1892708333333333,1.4315625,0.2659375000000001,3.3946875,0.7211458333333333,2.9781250000000004,1.6197916666666672,99.300625,32.025625000000005,0.04180467739531564,"dict_items([('Ru', 3.0), ('Mn', 1.0), ('K', 12.0)])",0.2276509739827098
82_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,300.0,2474.675,46.0,1.0,0.07457440047998633,4.0,3.0,25.375,15.041666666666668,60.34852410375,36.07091868958334,54.9256,37.3762,1805.5625,1706.0625,2.875,4.541666666666667,188.3125,34.85416666666667,3712.8125,6636.979166666666,34.5225,20.7175,58.64999999999999,21.7125,1.165,0.8050000000000002,10.033125000000002,16.451666666666668,0.0,0.0,-2.86825948975,3.7943005683750006,0.627625,0.301375,28.335,2.791666666666668,10.033125000000002,16.451666666666668,5.156647475,1.9853297416666669,28.079375,8.062291666666667,41.750750000000004,9.090583333333335,45.6825,0.0,61.995,0.0,74.55000000000001,0.0,88.17,0.0,116.16,0.0,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,855.463125,1145.9314583333332,16.625,32.291666666666664,0.5625,1.1875,1.9375,4.770833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.35416666666666663,0.9375,0.35416666666666663,1.5,1.0416666666666665,2.875,4.541666666666667,34.5225,20.7175,4.25,0.5833333333333335,0.38687499999999997,0.03604166666666671,1.9718749999999998,0.42312499999999986,0.5346875,0.17781249999999998,1.4371875,0.24531249999999996,3.4090625,0.6684375000000001,3.0406250000000004,1.8489583333333337,103.3,9.362499999999994,0.42212087570585344,"dict_items([('Ru', 3.0), ('Pd', 1.0), ('K', 12.0)])",0.2382119909421535
73_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,250.0,1963.0904522613064,38.0,1.0,0.1131480582169968,4.0,3.0,24.875,13.208333333333332,62.887570635625,27.645686508958335,53.750600000000006,33.06786666666667,1706.75,1433.125,2.375,2.916666666666667,191.8125,23.72916666666666,3125.75,4816.333333333333,35.819375,15.962291666666665,55.608124999999994,14.614791666666664,1.086875,0.5652083333333335,9.451250000000002,15.093958333333337,0.0,0.0,-2.652324429125,3.2904520935833332,0.6315,0.2871666666666667,28.385625000000005,2.6060416666666697,9.451250000000002,15.093958333333337,4.99151935,1.3928375874999999,27.55438125,9.987268749999998,42.37325,7.287416666666672,49.245,1.5884374999999986,66.47,4.493125000000001,80.22500000000001,3.4937500000000083,94.795,4.696250000000001,123.80375,13.235624999999995,0.8125,0.39583333333333337,0.1875,0.39583333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,806.835,1002.7754166666666,13.25,21.708333333333336,0.5625,1.1875,1.3125,2.770833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.35416666666666663,1.0625,0.35416666666666663,1.5,1.0416666666666665,2.375,2.916666666666667,35.819375,15.962291666666665,4.25,0.5833333333333335,0.4014375,0.10147916666666662,1.998125,0.3268749999999999,0.5396875,0.15947916666666667,1.4584375,0.17385416666666664,3.4565625,0.4994791666666668,2.85,1.26875,101.025,22.254166666666663,0.4234032181158507,"dict_items([('Ru', 3.0), ('Sr', 1.0), ('K', 12.0)])",0.4505238769657772
91_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,11.0,300.0,2911.15,75.0,1.0,0.009319238220427515,2.0,3.0,27.1875,22.4375,60.349270851250004,36.068180615416665,59.912287500000005,58.55638333333333,1970.125,2309.4583333333335,2.6875,3.854166666666667,189.0625,32.10416666666667,4275.125,8698.791666666666,34.82875,19.594583333333333,56.199999999999996,15.99583333333333,1.14625,0.7362500000000001,11.116875000000002,20.115208333333335,0.0,0.0,-3.3232128147499997,5.461770087416667,0.6209375,0.32589583333333333,28.30375,2.9062500000000018,11.116875000000002,20.115208333333335,5.125186225,1.8699718250000004,26.865000000000002,6.970312499999999,39.692625,8.12625,45.6825,0.0,61.995,0.0,74.55000000000001,0.0,88.17,0.0,116.16,0.0,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,957.3975,1519.6908333333336,16.125,30.458333333333336,0.875,2.2083333333333335,1.625,3.625,0.0,0.0,0.875,4.958333333333333,0.0,0.0,0.0,0.0,0.9375,0.35416666666666663,1.0625,0.35416666666666663,1.8125,1.9791666666666665,3.5625,7.8125,34.82875,19.594583333333333,4.3125,0.8125,0.39718749999999997,0.07739583333333329,1.9793749999999999,0.39562499999999995,0.5353125000000001,0.1755208333333333,1.4440625,0.22010416666666666,3.4234375,0.6157291666666667,3.0250000000000004,1.7916666666666672,101.8125,17.791666666666664,0.11760905902053148,"dict_items([('Ru', 3.0), ('Re', 1.0), ('K', 12.0)])",0.4733548989292112
15_350_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,2092.910447761194,29.0,1.0,0.006581315496805621,6.0,3.0,24.3125,11.354166666666668,60.1692463325,36.72827051749999,52.245975,28.09575416666666,1803.3125,1697.8125,2.9375,4.770833333333333,187.875,36.45833333333333,3518.875,5925.875,34.606875,20.408125,62.693749999999994,34.77708333333333,1.14625,0.7362500000000001,9.836875000000001,15.993749999999999,0.0,0.0,-2.7771895053750004,3.5818039381666673,0.6364375,0.26906250000000004,28.238750000000003,3.1445833333333355,9.836875000000001,15.993749999999999,5.118489975,1.8454189083333334,28.133275,7.864658333333333,41.9951875,8.194312499999999,49.26875,1.4340625,66.9825,1.1618750000000047,80.98750000000001,1.4624999999999977,96.8575,8.709999999999999,126.535,4.517500000000002,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,826.0706250000001,1047.6585416666667,16.75,32.75,0.5625,1.1875,1.9375,4.770833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5625,1.1875,2.9375,4.770833333333333,34.606875,20.408125,4.1875,0.39583333333333315,0.3734375,0.05718750000000003,1.9587499999999998,0.47125,0.5340625,0.18010416666666668,1.4246875,0.2911458333333334,3.3834375000000003,0.7623958333333335,2.9781250000000004,1.6197916666666672,123.875,107.22916666666666,0.4199356779450555,"dict_items([('Ru', 3.0), ('Cu', 1.0), ('K', 12.0)])",0.8806986307591328
29_250_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,250.0,1825.8875,39.0,1.0,0.019395265503849905,8.0,3.0,24.9375,13.4375,61.493200766875006,31.873770924791668,53.830965625000005,33.362540624999994,1829.4375,1793.6041666666665,2.4375,3.0625,191.5,24.45833333333334,3240.875,5084.958333333333,35.64125,16.615416666666665,57.14375,18.19791666666667,1.10375,0.6045833333333335,9.69875,15.671458333333334,0.0,0.0,-2.9511860650625,4.0976720052291675,0.631,0.289,28.369375,2.6656250000000012,9.69875,15.671458333333334,5.024172475,1.499588075,27.629,9.713666666666665,40.975125,11.934541666666673,49.469812499999996,0.12715624999999564,66.8075,2.2993749999999986,80.36250000000001,2.6000000000000023,95.42,0.6337500000000009,124.2225,10.513749999999998,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,853.6475,1139.2741666666666,13.5,22.291666666666664,1.125,3.5,1.375,2.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.35416666666666663,1.0625,0.35416666666666663,2.0625,3.1458333333333335,2.4375,3.0625,35.64125,16.615416666666665,4.25,0.5833333333333335,0.39812499999999995,0.08270833333333329,1.9874999999999998,0.36583333333333323,0.5353125000000001,0.1755208333333333,1.4521875,0.19031250000000005,3.4396875,0.5561458333333333,2.9000000000000004,1.385416666666667,99.8875,28.700000000000006,0.448214805112319,"dict_items([('Ru', 3.0), ('Y', 1.0), ('K', 12.0)])",0.4867809020896808
106_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,300.0,2401.1330049261082,49.0,1.0,0.03360216946549991,3.0,3.0,25.5625,15.729166666666668,61.060041096875004,33.462023048125,55.450475,39.30074166666666,1749.875,1533.75,3.0625,5.229166666666667,188.5,34.16666666666667,3418.25,5556.916666666667,34.825625,19.606041666666663,57.099999999999994,18.09583333333333,1.13875,0.7087500000000002,9.192562500000001,14.490354166666666,0.0,0.0,-2.7138237016250004,3.433950396083334,0.6269374999999999,0.30389583333333337,28.3825,2.617500000000001,9.192562500000001,14.490354166666666,4.997238725000001,1.4061827958333328,28.04439375,8.190556249999998,41.444500000000005,10.213500000000002,49.0575,2.8071874999999986,61.995,0.0,74.55000000000001,0.0,88.17,0.0,116.16,0.0,0.75,0.5833333333333334,0.1875,0.39583333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,768.069375,912.3222916666666,17.4375,35.270833333333336,0.5625,1.1875,1.9375,4.770833333333333,0.0,0.0,0.0,0.0,0.3125,1.7708333333333333,0.0625,0.3541666666666667,0.9375,0.35416666666666663,1.0625,0.35416666666666663,1.8125,1.9791666666666665,3.0625,5.229166666666667,34.825625,19.606041666666663,4.25,0.5833333333333335,0.38437499999999997,0.03020833333333336,1.955625,0.4827083333333332,0.5271875,0.2053125,1.4284375,0.2773958333333334,3.3840624999999998,0.7601041666666668,2.94375,1.4937500000000001,103.925,5.82083333333333,0.21178127138152328,"dict_items([('Ru', 3.0), ('In', 1.0), ('K', 12.0)])",0.4582436121199083
40_300_1,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300.0,2393.8190954773872,28.0,1.0,0.019145645787437902,3.0,3.0,24.25,11.208333333333332,60.113705239375,36.93192119229167,51.942687500000005,27.388083333333334,1802.4375,1694.6041666666665,2.875,4.541666666666667,187.375,38.29166666666667,3518.125,5923.125,34.6475,20.259166666666665,62.293749999999996,33.31041666666667,1.146875,0.7385416666666668,10.079375,16.559583333333336,0.0,0.0,-2.89379386475,3.887233937416667,0.6401249999999999,0.25554166666666667,28.340625000000003,2.771041666666669,10.079375,16.559583333333336,5.113078725,1.825577658333333,28.0005525,8.351307499999999,41.892,8.57266666666667,49.113749999999996,2.4415624999999967,66.74875,2.6812499999999977,81.30000000000001,3.4937499999999977,96.4825,6.272499999999999,126.285,2.892500000000002,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,849.21,1123.0033333333333,16.5625,32.0625,0.6875,1.5208333333333333,1.8125,4.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.35416666666666663,1.0625,0.35416666666666663,1.625,1.3333333333333335,2.875,4.541666666666667,34.6475,20.259166666666665,4.1875,0.39583333333333315,0.37406249999999996,0.053645833333333295,1.9625,0.4574999999999999,0.5328125,0.18468749999999998,1.4296875,0.2728125,3.3921875,0.7303125000000001,3.0250000000000004,1.7916666666666672,104.49375,4.047916666666659,0.532568112509788,"dict_items([('Ru', 3.0), ('Ni', 1.0), ('K', 12.0)])",0.3835231301889395
29_300_0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,300.0,1825.8875,39.0,1.0,0.006636682375590697,6.0,3.0,24.9375,13.4375,61.493200766875006,31.873770924791668,53.830965625000005,33.362540624999994,1829.4375,1793.6041666666665,2.4375,3.0625,191.5,24.45833333333334,3240.875,5084.958333333333,35.64125,16.615416666666665,57.14375,18.19791666666667,1.10375,0.6045833333333335,9.69875,15.671458333333334,0.0,0.0,-2.9511860650625,4.0976720052291675,0.631,0.289,28.369375,2.6656250000000012,9.69875,15.671458333333334,5.024172475,1.499588075,27.629,9.713666666666665,40.975125,11.934541666666673,49.469812499999996,0.12715624999999564,66.8075,2.2993749999999986,80.36250000000001,2.6000000000000023,95.42,0.6337500000000009,124.2225,10.513749999999998,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,853.6475,1139.2741666666666,13.5,22.291666666666664,1.125,3.5,1.375,2.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.35416666666666663,1.0625,0.35416666666666663,2.0625,3.1458333333333335,2.4375,3.0625,35.64125,16.615416666666665,4.25,0.5833333333333335,0.39812499999999995,0.08270833333333329,1.9874999999999998,0.36583333333333323,0.5353125000000001,0.1755208333333333,1.4521875,0.19031250000000005,3.4396875,0.5561458333333333,2.9000000000000004,1.385416666666667,99.8875,28.700000000000006,0.944983567742566,"dict_items([('Ru', 3.0), ('Y', 1.0), ('K', 12.0)])",0.9044995518630798
33_250_0,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,250.0,2259.4,12.0,1.0,0.021806308589468724,8.0,3.0,23.25,8.875,60.881268280625,34.117523374375,49.7934125,22.373108333333327,1688.5,1390.5416666666665,2.375,2.916666666666667,188.4375,34.39583333333333,3070.0,4686.25,34.895416666875,19.350138888125,55.293749999999996,13.88125,1.109375,0.6177083333333334,9.516875,15.247083333333334,0.0,0.0,-2.6435405985000004,3.2699564887916663,0.6763125,0.16664583333333335,28.2655625,3.0462708333333355,9.516875,15.247083333333334,5.1134809125,1.8270523458333336,27.804704375,9.069417291666666,44.70160625,10.355435416666664,52.511593749999996,19.644421875000003,70.824375,23.810312500000006,86.22250000000001,35.48999999999998,102.23375,43.655625000000015,132.7825,45.12624999999999,0.8125,0.39583333333333337,0.1875,0.39583333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,798.8975,984.2545833333332,17.0,33.666666666666664,0.5625,1.1875,1.3125,2.770833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.35416666666666663,1.0625,0.35416666666666663,1.5,1.0416666666666665,2.375,2.916666666666667,34.895416666875,19.350138888125,4.125,0.25,0.36187499999999995,0.03750000000000002,1.9568749999999997,0.4781249999999999,0.5309375000000001,0.19156249999999997,1.4259375,0.2865625,3.3828125,0.7646875,2.9156250000000004,1.4218750000000004,108.5625,20.458333333333336,0.469830576310687,"dict_items([('Ru', 3.0), ('Mg', 1.0), ('K', 12.0)])",0.2918835273394074
64_250_0,0.0,0.12,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,250.0,2548.2590564236552,21.0,1.0,0.015526492021004272,3.0,3.0,23.8125,10.1875,60.992956894375006,33.707998457291666,51.084094500000006,25.384699666666663,1797.25,1675.5833333333335,2.4375,3.0625,190.25,27.75,3147.9375,4868.104166666667,35.335,17.73833333333333,56.425,16.520833333333336,1.1125,0.6250000000000002,9.868125000000001,16.06666666666667,0.0,0.0,-2.93999314725,4.056631306583334,0.647875,0.23299999999999998,28.306250000000002,2.897083333333334,9.868125000000001,16.06666666666667,5.04568435,1.5784649499999999,27.664985625,9.581719374999999,41.23991625,10.96364041666667,50.2755875,5.110381250000008,67.723125,3.6521875000000037,81.46750000000002,4.5825000000000005,96.795,8.303749999999999,126.04124999999999,1.3081250000000093,0.75,0.5833333333333334,0.25,0.5833333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,854.585,1142.7116666666666,13.4375,22.145833333333336,1.125,3.5,1.375,2.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.35416666666666663,1.0625,0.35416666666666663,2.0625,3.1458333333333335,2.4375,3.0625,35.335,17.73833333333333,4.1875,0.39583333333333315,0.38125,0.02291666666666666,1.9818749999999998,0.3864583333333331,0.5359375000000001,0.17322916666666668,1.4459375,0.21322916666666664,3.4278125,0.5996874999999999,2.903125,1.3927083333333334,99.8,29.19583333333333,0.3239596719587166,"dict_items([('Ru', 3.0), ('Sc', 1.0), ('K', 12.0)])",0.341445598613182
33_300_1,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,300.0,2368.0541871921178,12.0,1.0,0.02416971616575157,5.0,3.0,23.25,8.875,60.881268280625,34.117523374375,49.7934125,22.373108333333327,1688.5,1390.5416666666665,2.375,2.916666666666667,188.4375,34.39583333333333,3070.0,4686.25,34.895416666875,19.350138888125,55.293749999999996,13.88125,1.109375,0.6177083333333334,9.516875,15.247083333333334,0.0,0.0,-2.6435405985000004,3.2699564887916663,0.6763125,0.16664583333333335,28.2655625,3.0462708333333355,9.516875,15.247083333333334,5.1134809125,1.8270523458333336,27.804704375,9.069417291666666,44.70160625,10.355435416666664,52.511593749999996,19.644421875000003,70.824375,23.810312500000006,86.22250000000001,35.48999999999998,102.23375,43.655625000000015,132.7825,45.12624999999999,0.8125,0.39583333333333337,0.1875,0.39583333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,798.8975,984.2545833333332,17.0,33.666666666666664,0.5625,1.1875,1.3125,2.770833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.35416666666666663,1.0625,0.35416666666666663,1.5,1.0416666666666665,2.375,2.916666666666667,34.895416666875,19.350138888125,4.125,0.25,0.36187499999999995,0.03750000000000002,1.9568749999999997,0.4781249999999999,0.5309375000000001,0.19156249999999997,1.4259375,0.2865625,3.3828125,0.7646875,2.9156250000000004,1.4218750000000004,108.5625,20.458333333333336,0.8212433794570246,"dict_items([('Ru', 3.0), ('Mg', 1.0), ('K', 12.0)])",0.6459986061596635
