,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_bootstrap,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
48,0.03602949778238932,0.0006672541300455729,0.49858645790503314,0.9455186193959726,False,2,2,10,"{'bootstrap': False, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 10}",56,0.4906595776379443,0.9417749999576266,0.6725366281796791,0.931920147502289,0.32984147461866364,0.9628607107280024,0.004970099255534972,0.00023590996006497752,0.1398242111993806,0.012905828865425203
49,0.15696334838867188,0.002502600351969401,0.517453441040314,0.9455186193959726,False,2,2,50,"{'bootstrap': False, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 50}",48,0.48670446283204216,0.9417749999576266,0.6886784210123338,0.931920147502289,0.3746745540017502,0.9628607107280024,0.011528649835407329,0.0004087054674058893,0.1298621106157761,0.012905828865425203
50,0.3504943052927653,0.005504767100016276,0.515981361759418,0.9455186193959726,False,2,2,100,"{'bootstrap': False, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",52,0.4882786352990278,0.9417749999576266,0.6792938555575797,0.931920147502289,0.37814848348168295,0.9628607107280024,0.009909592739854674,0.00040860805230128383,0.12433723903043162,0.012905828865425203
51,1.589723030726115,0.028359333674112957,0.520050562604382,0.9455215806390299,False,2,2,500,"{'bootstrap': False, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",45,0.4876081492844042,0.9417749999576266,0.6918631600902682,0.9319290312314606,0.3783956213209996,0.9628607107280024,0.08343816721527327,0.006852520852495405,0.12985443729320456,0.012902708997749101
52,0.030191580454508465,0.0010015169779459636,0.5139311615759233,0.9455186193959726,False,2,4,10,"{'bootstrap': False, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 10}",53,0.4805884139292462,0.9417749999576266,0.642092383269486,0.931920147502289,0.4175582863151544,0.9628607107280024,0.001026799416714121,1.1239159602905075e-07,0.09455008469354378,0.012905828865425203
53,0.14895852406819662,0.00250395139058431,0.517294947471116,0.9455235148382736,False,2,4,50,"{'bootstrap': False, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 50}",50,0.4890508164597661,0.9417749999576266,0.6674312223886321,0.931934833829192,0.3934045716976358,0.9628607107280024,0.006566033217693475,0.0007095281457313973,0.11350136374211035,0.01290067151605989
54,0.2972553571065267,0.005172411600748698,0.5094051230265233,0.9455186193959726,False,2,4,100,"{'bootstrap': False, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 100}",54,0.4876572320156777,0.9417749999576266,0.6778171562325823,0.931920147502289,0.36033665063138853,0.9628607107280024,0.00960407602275766,0.00023793372550784205,0.13034905666523333,0.012905828865425203
55,1.5451022783915203,0.023018519083658855,0.5161887894280287,0.9455206015505696,False,2,4,500,"{'bootstrap': False, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 500}",51,0.4879307394789523,0.9417749999576266,0.6749384197937762,0.93192609396608,0.38355800277501906,0.9628607107280024,0.07255773589263655,0.0004080244199629566,0.12047303469527595,0.012903740466018535
56,0.026521921157836914,0.0008346239725748698,0.4694540006723357,0.9180406890565526,False,2,6,10,"{'bootstrap': False, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 10}",71,0.48648624795242235,0.9315770739739689,0.6076001917551791,0.8921670230186707,0.31173165348378384,0.9303779701770177,0.0010819956461637107,0.00023596617593769876,0.12122513465996201,0.018301992754139153
57,0.15262762705485025,0.0035028457641601562,0.4931187131092182,0.9180406890565526,False,2,6,50,"{'bootstrap': False, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 50}",61,0.4820775319903161,0.9315770739739689,0.6581028530378776,0.8921670230186707,0.3366520992370058,0.9303779701770177,0.008835737914644889,0.0010809281015624894,0.13128417025224512,0.018301992754139153
58,0.271561066309611,0.007672866185506185,0.49380883615092513,0.9180406890565526,False,2,6,100,"{'bootstrap': False, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 100}",60,0.4776579534447891,0.9315770739739689,0.6544942051082201,0.8921670230186707,0.34690493209237017,0.9303779701770177,0.018968960181382895,0.0037734354501007174,0.1259220218778138,0.018301992754139153
