,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,split5_test_score,split5_train_score,split6_test_score,split6_train_score,split7_test_score,split7_train_score,split8_test_score,split8_train_score,split9_test_score,split9_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
10,0.4856402397155762,0.006055378913879394,0.6518307418160079,0.9893789569053434,,2,2,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",18,-0.021476977628310138,0.9918839361175824,0.450060394646495,0.9890997226673603,0.6241741967347028,0.9891392838324735,0.9457782934305307,0.9888270944784157,0.7333013857541877,0.9885424627857758,0.8364823135838586,0.9892781702956154,0.9548160016345568,0.9906557366154986,0.7926542151224474,0.9897876679020448,0.34154638731497955,0.9884130396099127,0.872048145118704,0.9881624547487547,0.015444497186531903,0.0011722627698507592,0.2970490962196731,0.001078649762989921
11,2.3608190298080443,0.02682185173034668,0.6626104219256922,0.9895049947155655,,2,2,500,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",7,-0.024567238845949912,0.9917017253690603,0.4357324734075754,0.9892064240333491,0.6373516305224258,0.9892094984591923,0.9439265444520436,0.9893783229868031,0.7183744804919209,0.9889256439204009,0.8350255246476934,0.9890754760957337,0.9533800040524595,0.990373905575638,0.79412383087349,0.9898893018131405,0.4490122900560709,0.9887736209432272,0.8953150037674175,0.9885160279591094,0.06669294059355055,0.001006283764714152,0.2902438057730881,0.0008918479824252162
12,0.048438429832458496,0.000851130485534668,0.6355917216164255,0.9881632691032285,,2,3,10,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 10}",24,-0.0861453283552478,0.9913367478281135,0.44956033241471416,0.989223243353347,0.5924265096767056,0.9872366725277514,0.9469219851663546,0.9878083032014896,0.6878585764193493,0.9881655748435766,0.8342767214415647,0.9867022325556786,0.9578220557588843,0.9885270208908593,0.8052007852552991,0.9876885143901147,0.2708879335521903,0.9877387054197756,0.9085983845708132,0.9872056760215799,0.007458495795033232,0.0002294768717359606,0.32265255606700927,0.0012557338083752972
13,0.2437206983566284,0.0031527280807495117,0.6518081414518746,0.9892954859012134,,2,3,50,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 50}",19,0.020231918300291585,0.9915587072704111,0.3552176051711524,0.9890979331258144,0.634353449686008,0.9888184012459279,0.9407924327590329,0.9886622546999342,0.7299971620494118,0.9891160425362608,0.8174062967659905,0.9883996572598132,0.9565321733487032,0.9907917976944246,0.7928712522697902,0.9898978008962114,0.39879476429425564,0.9882968490463597,0.8836333061960377,0.9883154152369747,0.010365202419435348,0.00032057294827280396,0.2896136760149875,0.0010575464469278536
14,0.48173716068267824,0.005804538726806641,0.6571998673229426,0.9893129850601834,,2,3,100,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 100}",14,-0.014478041977959322,0.9916636089052495,0.4906337230512182,0.9889134761420121,0.6143359535826899,0.9891469812899836,0.9416769672280578,0.9889631130083851,0.7122092399301658,0.9886616495670368,0.8366975568368434,0.9890716034051172,0.9534051188895373,0.9903940602152459,0.7903317072301024,0.9894471430565602,0.37009020654570446,0.9887522241399266,0.8877069261355028,0.9881159908723182,0.023296188339962273,0.0005103842844678365,0.2901487979623326,0.0009618461583555114
15,2.401717019081116,0.028373074531555176,0.6652580126028228,0.9895079825933522,,2,3,500,"{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 500}",3,-0.004634980440742842,0.9917551768076703,0.4912630973294125,0.9891255620238221,0.6351713560462144,0.9891950059928978,0.9430496300574691,0.9892158007928453,0.7202164485568947,0.9889862798686999,0.8303435649094634,0.9891483995165515,0.9532494570342185,0.9905064012788999,0.8016240686405025,0.9898173883515097,0.40815714116807655,0.988747910614819,0.8848224681484532,0.9885819006858059,0.08511052696652299,0.003117927084357816,0.28412006684376573,0.0009115280859492419
16,0.044384765625,0.0010011911392211914,0.6702313207824399,0.9837719333746152,,3,2,10,"{'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 10}",2,0.0005314599060100011,0.9873809535544175,0.49046437435681456,0.9825264152034844,0.6436399699333933,0.9857167655809522,0.9414087962409463,0.984108168822527,0.7497567404513834,0.9841533269350664,0.8246847942771122,0.9840924233847447,0.9481300726010028,0.9851115122077423,0.7847378100921796,0.9814619879326619,0.4492614223713408,0.9818674285161886,0.8804505119904434,0.9813003516083673,0.004528524918820166,6.401882926033761e-07,0.27797981714675335,0.0018864283244428982
17,0.21818301677703858,0.0034526824951171876,0.6719504234356936,0.985426406868554,,3,2,50,"{'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 50}",1,-0.01383052477773461,0.988515750989228,0.49167555937692564,0.9845444637687425,0.6963291188491585,0.985170182021801,0.9369892571803372,0.9847956828182411,0.7373287233814636,0.9860312076842517,0.8609310164315277,0.9861625694369037,0.9492351224179122,0.9860710616085647,0.7979519560806335,0.9844203772715133,0.4044559214960456,0.9841517171189399,0.8694008157215805,0.9844010559673547,0.01547422980666492,0.0013691417949970666,0.28656780267881576,0.0012568575015885408
18,0.42926573753356934,0.005754923820495606,0.6598298006091959,0.9851779488383837,,3,2,100,"{'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 100}",11,-0.011702549327162306,0.9885668966246518,0.431159732583821,0.9846566472743908,0.6635664454741705,0.9845342335741195,0.9292153116931647,0.9849348911092112,0.7310661434388497,0.9856930294340439,0.8520758384952675,0.9850047907746756,0.9515791930253417,0.9868396397069984,0.7991905521651345,0.9843812949815708,0.37891210142308274,0.9841074605786976,0.8846302044362626,0.9830606043254766,0.018879055452289285,0.0004042395192652399,0.2925839103317923,0.0014680063816536664
19,2.2169952630996703,0.026871657371520995,0.6651845548546351,0.9855067463227746,,3,2,500,"{'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 500}",4,-0.008645875981513118,0.9889134083033048,0.4424576985274771,0.9849934797266706,0.6757970162638072,0.9849124147172721,0.9363002138111705,0.9849388371651435,0.7288476965787419,0.9858737522846752,0.845212180211365,0.985329090613723,0.9501994366756307,0.9869098504960615,0.8008365164976876,0.9850042560506936,0.4029423523970778,0.9844416962643071,0.8892471399846952,0.9837506776058943,0.07064949974822651,0.0009507092483650442,0.289240612421521,0.0013838388997276343
20,0.04718890190124512,0.0009999275207519531,0.6627329305900618,0.9841589834635138,,3,3,10,"{'max_depth': None, 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 10}",6,-0.058708005984870804,0.9881802449832411,0.5664889412883626,0.9841353766149904,0.6899070139450453,0.9822778328254016,0.9469553544736379,0.9832169395885392,0.7350791496428652,0.9837655779931725,0.8809300300148094,0.9843472461762544,0.9466579432702182,0.9858676684638578,0.8015337680145239,0.982012940905006,0.2505970363129715,0.984917567197278,0.8782385170227582,0.9828684398873981,0.006261879993599238,1.5742849368304422e-06,0.3137667302815775,0.001747957141591254
