,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_learning_rate,param_loss,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
575,0.01251371701558431,0.0006630420684814453,0.5203919988769385,0.7107197562612108,friedman_mse,0.05,ls,,sqrt,50,0,1,10,25,1,"{'subsample': 1, 'n_estimators': 25, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': None, 'loss': 'ls', 'learning_rate': 0.05, 'criterion': 'friedman_mse'}",495,0.5132984598343019,0.744014414615372,0.5783742156845648,0.7105247190159408,0.4713426709106835,0.6776201351523197,0.0017779413006078772,0.0002387733998120144,0.04410354896478174,0.02710570193396898
576,0.10443568229675293,0.0006678104400634766,0.6857362042188452,0.8956331884111427,friedman_mse,0.05,ls,10,sqrt,20,0.1,1,10,500,1,"{'subsample': 1, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': 10, 'loss': 'ls', 'learning_rate': 0.05, 'criterion': 'friedman_mse'}",229,0.6866833838116517,0.8946560719548654,0.7660006553665688,0.8930247001271403,0.607459933625563,0.8992187931514223,0.010870812102192146,0.00023635952644909374,0.06491583116568803,0.002621420038224897
577,0.050540765126546226,0.0005004405975341797,-0.12877476082714776,-0.05060711555449723,mae,0.05,ls,3,sqrt,,0.4,1,2,100,0.5,"{'subsample': 0.5, 'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 3, 'loss': 'ls', 'learning_rate': 0.05, 'criterion': 'mae'}",756,-0.06138507727965048,-0.0037736903329166353,-0.11987240048200888,-0.06919356839029511,-0.20230926096462842,-0.07885408794027993,0.001473311557260003,1.9466795466607238e-07,0.058035660331469625,0.03335024935421968
578,0.04370236396789551,0.00033354759216308594,-1.1756251171778287,-1.1572894371642288,mae,0.05,quantile,,auto,5,0.4,1,2,25,1,"{'subsample': 1, 'n_estimators': 25, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 5, 'max_features': 'auto', 'max_depth': None, 'loss': 'quantile', 'learning_rate': 0.05, 'criterion': 'mae'}",957,-0.9215224575816503,-1.287127994303317,-1.2865700157877429,-1.0956319992891954,-1.3136085012609748,-1.0891083179001741,0.049420804932152486,0.0002358537843512359,0.17836045665208752,0.0918483452751928
579,0.024019638697306316,0.0005002021789550781,0.3226689135195127,0.6453390165192735,mae,0.2,lad,3,sqrt,5,0.1,5,2,25,0.5,"{'subsample': 0.5, 'n_estimators': 25, 'min_samples_split': 2, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 3, 'loss': 'lad', 'learning_rate': 0.2, 'criterion': 'mae'}",604,0.19418453958765602,0.6736056100400651,0.3704787801968885,0.6084496246845282,0.4004274747286509,0.6539618148332274,0.002275225659172921,7.018852922382233e-07,0.09084360242186823,0.027289681749519398
580,0.31091705958048504,0.000499725341796875,-1.1751459411237515,-1.1568483127659521,mae,0.1,quantile,10,sqrt,50,0.4,5,5,500,0.5,"{'subsample': 0.5, 'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 50, 'max_features': 'sqrt', 'max_depth': 10, 'loss': 'quantile', 'learning_rate': 0.1, 'criterion': 'mae'}",948,-0.9220650845028697,-1.2876977804079717,-1.2859348582932602,-1.095049118804416,-1.3122947984262798,-1.0877980390854685,0.005724103618329723,6.743495761743046e-07,0.17762890160293268,0.09257188891494937
581,0.3039108117421468,0.0010015169779459636,-1.1741497567542434,-1.1557917268253857,mae,0.05,quantile,,sqrt,20,0.1,5,5,500,0.5,"{'subsample': 0.5, 'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 5, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': None, 'loss': 'quantile', 'learning_rate': 0.05, 'criterion': 'mae'}",933,-0.9194314411245021,-1.284931930063872,-1.2865509153051429,-1.0956144707200646,-1.3113229202037293,-1.0868287796922202,0.00023647191804512278,6.25769923052137e-07,0.17873587696761958,0.09138632706288675
582,0.9887963930765787,0.0025025208791097007,0.7072601112622643,0.9550115088139784,friedman_mse,0.05,lad,10,sqrt,,0,1,10,500,0.5,"{'subsample': 0.5, 'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'max_leaf_nodes': None, 'max_features': 'sqrt', 'max_depth': 10, 'loss': 'lad', 'learning_rate': 0.05, 'criterion': 'friedman_mse'}",150,0.691884179645607,0.9613935531694838,0.7516317467722993,0.9606305011589199,0.6793124448590087,0.9430104721135318,0.021265138417032963,0.0004094842315856418,0.031508695359812,0.008491730232283154
583,0.049873034159342446,0.0005001227060953776,0.2630422757890638,0.3133605282192504,mae,0.1,ls,3,sqrt,5,0.1,3,5,100,0.5,"{'subsample': 0.5, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_leaf_nodes': 5, 'max_features': 'sqrt', 'max_depth': 3, 'loss': 'ls', 'learning_rate': 0.1, 'criterion': 'mae'}",631,0.4426360904397689,0.3693778106278335,0.18457169603504686,0.2338684143118831,0.16557409757538855,0.3368353597180347,0.0010277017541736383,8.778064264605254e-07,0.1260581453507722,0.05775811578125082
584,0.03686292966206869,0.0006671746571858724,-0.8601015774324696,-0.840214006243638,friedman_mse,0.2,quantile,,sqrt,20,0.4,3,5,100,1,"{'subsample': 1, 'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.4, 'max_leaf_nodes': 20, 'max_features': 'sqrt', 'max_depth': None, 'loss': 'quantile', 'learning_rate': 0.2, 'criterion': 'friedman_mse'}",869,0.036880294394878055,-0.3359017015415442,-1.2865700157877429,-1.0956319992891954,-1.3136085012609748,-1.0891083179001741,0.002055609771905467,0.00023596617593769876,0.6284955993465827,0.3566125956928325
